Date-Time,FEIcm1_ohlcv_1d_FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_butterfly,FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_butterfly,FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_butterfly,FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_butterfly,FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_butterfly,FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_butterfly,FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_butterfly,FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_butterfly,FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_butterfly,FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_butterfly,FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_butterfly,FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_butterfly,FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_butterfly,FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_FEIcm16_ohlcv_1d_butterfly
2006-09-04 00:00:00+00:00,0.12,0.04,0.0175,-0.01,0.005,-0.01,-0.0075,-0.0025,0.005,-0.005,0,-0.0275,0.035,-0.0125
2006-09-05 00:00:00+00:00,0.1175,0.0475,0.0125,0.0025,-0.0025,-0.0025,-0.005,-0.0175,0.0175,-0.01,0.005,-0.02,0.02,-0.01
2006-09-06 00:00:00+00:00,0.1175,0.04,0.0225,0.0025,0,-0.0075,-0.01,-0.005,0.005,0,-0.0025,-0.0125,0.025,
2006-09-07 00:00:00+00:00,0.1225,0.035,0.0175,0.0075,0.0075,-0.0125,-0.0025,-0.01,0.0075,-0.005,-0.005,-0.0025,,
2006-09-08 00:00:00+00:00,0.1175,0.045,0.0175,0.0075,0.005,-0.0125,0.0025,-0.0175,0.015,-0.0125,0.005,-0.0125,0.015,-0.01
2006-09-11 00:00:00+00:00,0.1175,0.0475,0.0175,0.01,0.0075,-0.015,0,-0.0125,0.0125,-0.005,-0.0075,0,0.01,-0.015
2006-09-12 00:00:00+00:00,0.115,0.05,0.0175,0.0075,0.0075,-0.0075,-0.0075,-0.0075,0.01,-0.01,-0.0025,-0.02,,
2006-09-13 00:00:00+00:00,0.11,0.0475,0.0225,0.005,0.0125,-0.0125,-0.005,-0.005,0.0025,-0.0025,-0.005,,,
2006-09-14 00:00:00+00:00,0.11,0.045,0.025,0.0075,0.01,-0.01,-0.005,-0.0075,0.005,-0.005,0,-0.0075,,
2006-09-15 00:00:00+00:00,0.1125,0.0475,0.02,0.0025,0.015,-0.01,0.0025,-0.0125,0.0075,-0.005,0,-0.0125,,
2006-09-18 00:00:00+00:00,0.11,0.05,0.02,0.0125,0.0075,-0.005,-0.0025,-0.0125,0.01,-0.01,0,0,0.005,-0.005
2006-09-19 00:00:00+00:00,0.045,0.0225,0,0.015,-0.015,0,-0.0125,0.015,-0.0125,0,-0.0125,0.0175,-0.0075,-0.0025
2006-09-20 00:00:00+00:00,0.055,0.02,0.0025,0.01,-0.0075,-0.005,-0.01,0.0075,0.005,-0.015,,,,
2006-09-21 00:00:00+00:00,0.0475,0.02,0.0025,0.005,-0.01,-0.0175,0.0025,0.0075,-0.0075,0,,,,
2006-09-22 00:00:00+00:00,0.0425,0.0175,-0.0025,0,-0.01,-0.0075,-0.0075,0.02,-0.0125,-0.0025,-0.0075,,,
2006-09-25 00:00:00+00:00,0.035,0.0175,-0.0075,0,-0.01,-0.0075,-0.0025,0.0075,-0.0075,0.0025,-0.0075,-0.0075,0.01,
2006-09-26 00:00:00+00:00,0.0375,0.02,-0.0075,0.0025,-0.01,-0.0025,-0.0125,0.015,-0.01,-0.0025,-0.0075,0.005,,
2006-09-27 00:00:00+00:00,0.04,0.015,-0.005,0.005,-0.0125,-0.01,-0.0025,0.01,-0.0075,-0.005,0,,,
2006-09-28 00:00:00+00:00,0.0475,0.02,-0.0075,0.005,-0.015,-0.0025,-0.0075,0.005,-0.005,0,-0.0125,0.0325,,
2006-09-29 00:00:00+00:00,0.05,0.02,-0.005,0.005,-0.0175,0,-0.0125,0.0175,-0.015,0.0025,-0.005,,,
2006-10-02 00:00:00+00:00,0.05,0.0125,0.0025,0.005,-0.0125,-0.01,-0.005,0.0075,-0.005,-0.0025,-0.0225,,,
2006-10-03 00:00:00+00:00,0.05,0.0175,0,0.0025,-0.01,-0.0075,-0.0075,0.015,-0.01,0.0025,-0.0125,,,
2006-10-04 00:00:00+00:00,0.0475,0.015,0,0.005,-0.01,-0.01,-0.0125,0.0075,0.0025,-0.01,0,,,
2006-10-05 00:00:00+00:00,0.0475,0.0175,0,0.005,-0.015,-0.005,-0.01,0.01,-0.0075,0.005,-0.0075,0.005,-0.01,0.005
2006-10-06 00:00:00+00:00,0.0475,0.02,0,0.005,-0.01,-0.01,-0.0125,0.015,-0.005,0,-0.01,,,
2006-10-09 00:00:00+00:00,0.05,0.02,0.005,0.0025,-0.01,-0.0075,-0.01,0.01,-0.005,-0.0025,-0.0025,,,
2006-10-10 00:00:00+00:00,0.0525,0.0225,0.0025,0.0025,-0.005,-0.0075,-0.0075,0,0.005,-0.0075,-0.0025,,,
2006-10-11 00:00:00+00:00,0.0525,0.025,-0.0025,0.01,-0.0075,-0.005,-0.0125,0.02,-0.02,0,0.01,,,
2006-10-12 00:00:00+00:00,0.0475,0.0225,0.005,0.005,-0.01,-0.0125,-0.0025,0.01,-0.0125,0.0025,0,,,
2006-10-13 00:00:00+00:00,0.0475,0.0175,0.01,0.005,-0.0075,-0.01,-0.0075,0.0125,-0.0125,0.0025,-0.0025,,,
2006-10-16 00:00:00+00:00,0.045,0.02,0.01,0.0025,-0.01,-0.0075,-0.01,0.0125,-0.01,0.005,-0.0075,,,
2006-10-17 00:00:00+00:00,0.0475,0.02,0.005,0.0025,-0.01,-0.0075,-0.01,0.0175,-0.0125,0.0025,-0.0075,,,
2006-10-18 00:00:00+00:00,0.04,0.02,0.0025,0.0075,-0.0125,-0.005,-0.0075,0.0075,-0.0075,0,0.01,-0.01,-0.0025,0.0025
2006-10-19 00:00:00+00:00,0.0425,0.0175,0.005,0.0075,-0.005,-0.0125,-0.0025,0,0,-0.0025,-0.005,,,
2006-10-20 00:00:00+00:00,0.05,0.02,0.005,0.0075,-0.0075,-0.005,-0.01,0.01,-0.01,0.005,-0.0075,,,
2006-10-23 00:00:00+00:00,0.05,0.0225,0.0075,0.0075,-0.0075,-0.0075,-0.0075,0.01,-0.005,-0.0025,0.0025,,,
2006-10-24 00:00:00+00:00,0.0525,0.02,0.005,0.0125,-0.0075,-0.005,-0.0175,0.015,-0.0025,-0.01,,,,
2006-10-25 00:00:00+00:00,0.0525,0.025,0.01,0.0075,-0.015,0,-0.0125,0.005,0,-0.0025,0,,,
2006-10-26 00:00:00+00:00,0.0575,0.0275,0.005,0.005,-0.0075,-0.005,-0.015,0.015,-0.005,0,-0.015,0.01,,
2006-10-27 00:00:00+00:00,0.0575,0.0275,0.0075,0.005,-0.01,-0.0075,-0.01,0.005,0,0,-0.01,,,
2006-10-30 00:00:00+00:00,0.0625,0.0275,0.01,0.005,-0.01,-0.01,-0.0175,0.0225,-0.01,-0.0075,0.005,,,
2006-10-31 00:00:00+00:00,0.05,0.03,0.005,0.005,-0.015,-0.005,-0.0125,0.0125,-0.0075,-0.005,-0.005,-0.01,,
2006-11-01 00:00:00+00:00,0.055,0.0275,0,0.005,-0.015,-0.01,-0.015,0.0125,-0.0075,0,-0.0125,0.02,,
2006-11-02 00:00:00+00:00,0.055,0.035,0.0025,0,-0.0125,-0.01,-0.015,0.0175,-0.0125,0,0,,,
2006-11-03 00:00:00+00:00,0.06,0.0375,0.005,0.0075,-0.0175,-0.005,-0.0125,0.005,0.0025,-0.005,0,,,
2006-11-06 00:00:00+00:00,0.0575,0.0325,0.0075,0.01,-0.015,-0.005,-0.02,0.015,-0.0075,-0.0025,-0.0025,,,
2006-11-07 00:00:00+00:00,0.0625,0.035,0.01,0.005,-0.015,-0.01,-0.01,0.0075,-0.005,-0.005,-0.0025,0.0075,-0.0075,
2006-11-08 00:00:00+00:00,0.0625,0.04,0.0075,0.0075,-0.0125,-0.0125,-0.01,0.005,-0.005,0,0.0075,0.0075,,
2006-11-09 00:00:00+00:00,0.0625,0.0325,0.015,0.005,-0.0075,-0.0175,-0.01,0.0075,-0.0025,-0.005,-0.0225,,,
2006-11-10 00:00:00+00:00,0.0575,0.035,0.005,0.005,-0.0075,-0.0125,-0.015,0.015,-0.015,0,-0.0025,,,
2006-11-13 00:00:00+00:00,0.055,0.0375,0.0075,0.005,-0.01,-0.01,-0.0175,0.015,-0.0125,0,-0.0025,,,
2006-11-14 00:00:00+00:00,0.0525,0.035,0.0125,0.0025,-0.0075,-0.015,-0.0025,0,-0.0075,-0.0025,-0.0025,,,
2006-11-15 00:00:00+00:00,0.055,0.035,0.0075,0.01,-0.01,-0.005,-0.015,0.0075,-0.01,0.0025,-0.0075,0.0275,,
2006-11-16 00:00:00+00:00,0.055,0.03,0.0125,0.0125,-0.01,-0.01,-0.0125,0.005,-0.0075,0.0025,0.0075,,,
2006-11-17 00:00:00+00:00,0.05,0.0225,0.0125,0.0125,-0.01,-0.0075,-0.0125,0.0025,0,-0.005,-0.0125,,,
2006-11-20 00:00:00+00:00,0.045,0.0225,0.01,0.0075,-0.0075,-0.005,-0.0175,0.01,-0.0075,-0.0025,0,,,
2006-11-21 00:00:00+00:00,0.045,0.0275,0.0075,0.01,-0.01,-0.0075,-0.0125,0.01,-0.015,0.0075,-0.0075,,,
2006-11-22 00:00:00+00:00,0.04,0.0325,0.0075,0.005,-0.01,-0.0075,-0.0075,0.0075,-0.01,0,-0.0125,,,
2006-11-23 00:00:00+00:00,0.0425,0.0375,0.01,0.0075,-0.0125,-0.005,-0.0125,0.0075,-0.0075,0,0.005,,,
2006-11-24 00:00:00+00:00,0.05,0.035,0.0075,0.005,-0.01,-0.0075,-0.0125,0.0075,-0.0025,-0.0075,0.0025,0.0075,-0.02,
2006-11-27 00:00:00+00:00,0.0425,0.035,0.005,0.005,-0.01,-0.0075,-0.015,0.0075,-0.005,-0.0025,-0.01,0.005,,
2006-11-28 00:00:00+00:00,0.0425,0.035,0.0075,0,-0.01,-0.0075,-0.0125,0.0075,-0.0125,0.0075,0.0025,,,
2006-11-29 00:00:00+00:00,0.04,0.0425,0.0075,0.005,-0.015,-0.0075,-0.0075,0.0125,-0.0125,-0.0025,-0.0025,,,
2006-11-30 00:00:00+00:00,0.0425,0.04,0.005,0.0025,-0.0125,-0.0075,-0.0125,0.0125,-0.01,0,-0.0075,0.01,0.005,
2006-12-01 00:00:00+00:00,0.0425,0.025,0.0075,0.0025,-0.015,-0.0075,-0.0125,0.0125,-0.0075,-0.0025,0,,,
2006-12-04 00:00:00+00:00,0.025,0.025,0,0.005,-0.015,-0.0075,-0.005,0.005,-0.0025,-0.0025,-0.0025,0.015,,
2006-12-05 00:00:00+00:00,0.0225,0.0275,0.0075,0.0025,-0.015,-0.005,-0.01,0.01,-0.0025,0,-0.005,0.0025,0,-0.005
2006-12-06 00:00:00+00:00,0.03,0.035,0.0075,0,-0.0125,-0.0075,-0.01,0.015,-0.01,0.0025,-0.0025,,,
2006-12-07 00:00:00+00:00,0.035,0.0375,0.01,0.0075,-0.015,-0.0075,-0.0125,0.015,-0.01,0.005,-0.0075,0.0125,,
2006-12-08 00:00:00+00:00,0.04,0.0375,0.015,0.0025,-0.0125,-0.0075,-0.01,0.0125,-0.0075,0.0025,-0.0075,,,
2006-12-11 00:00:00+00:00,0.04,0.0375,0.0125,0.0125,-0.0225,-0.005,-0.01,0.0125,-0.0025,0,-0.01,,,
2006-12-12 00:00:00+00:00,0.0375,0.04,0.01,0.005,-0.0125,-0.0075,-0.01,0.0125,0,-0.0025,-0.0075,0.015,-0.015,-0.0025
2006-12-13 00:00:00+00:00,0.04,0.0375,0.0225,0,-0.0075,-0.0075,-0.01,0.015,0,-0.0075,-0.005,0.025,-0.01,
2006-12-14 00:00:00+00:00,0.04,0.0425,0.0175,0.0075,-0.0125,-0.005,-0.0075,0.0125,-0.0025,-0.0075,-0.005,0.0275,-0.02,-0.005
2006-12-15 00:00:00+00:00,0.035,0.0375,0.0225,0.0125,-0.0075,-0.0075,-0.0125,0.0175,-0.01,0,-0.0025,0.03,-0.0375,0.02
2006-12-18 00:00:00+00:00,0.0375,0.035,0.0275,0.01,-0.005,-0.0075,-0.015,0.0125,-0.0025,-0.0025,-0.0025,0.0125,,
2006-12-19 00:00:00+00:00,0.035,0.0275,0.015,-0.0075,-0.005,-0.015,0.015,-0.0125,0.0025,-0.01,,,,
2006-12-20 00:00:00+00:00,0.0425,0.0275,0.0125,-0.0025,-0.0125,-0.0075,0.0025,-0.005,0,-0.005,0.01,,,
2006-12-21 00:00:00+00:00,0.0375,0.0275,0.015,-0.0075,-0.01,-0.0125,0.01,-0.0125,0.01,-0.025,,,,
2006-12-22 00:00:00+00:00,0.045,0.0275,0.0175,-0.005,-0.01,-0.015,0.0075,-0.0075,-0.005,0.0025,0.0375,,,
2006-12-27 00:00:00+00:00,0.05,0.025,0.015,-0.0025,-0.01,-0.0125,0.0075,0,-0.01,0.0075,0.0175,-0.025,,
2006-12-28 00:00:00+00:00,0.045,0.025,0.0175,-0.0075,-0.0025,-0.0175,0.01,-0.0075,-0.0025,0.0025,,,,
2006-12-29 00:00:00+00:00,0.0475,0.025,0.0175,-0.0075,0,-0.025,0.02,-0.0125,0,0.005,,,,
2007-01-02 00:00:00+00:00,0.045,0.025,0.0175,-0.005,-0.01,-0.01,0.0075,-0.0075,-0.0025,-0.0025,0.0175,,,
2007-01-03 00:00:00+00:00,0.0375,0.03,0.015,-0.005,-0.0075,-0.02,0.0125,-0.0075,0.0075,-0.015,0.03,,,
2007-01-04 00:00:00+00:00,0.0425,0.02,0.0225,-0.005,-0.0075,-0.0125,0.0075,-0.01,0.0075,-0.01,0.0075,-0.0125,0.0025,-0.0075
2007-01-05 00:00:00+00:00,0.05,0.025,0.0175,-0.0025,-0.0075,-0.0175,0.01,-0.0025,-0.0025,-0.0025,0.0375,,,
2007-01-08 00:00:00+00:00,0.045,0.025,0.02,-0.0075,-0.005,-0.015,0.0075,-0.0025,-0.0025,-0.005,,,,
2007-01-09 00:00:00+00:00,0.05,0.0275,0.0175,-0.0025,-0.0075,-0.0125,0.0075,-0.005,0,-0.01,0.025,,,
2007-01-10 00:00:00+00:00,0.055,0.0225,0.02,-0.0025,-0.0075,-0.0125,0.0075,-0.0075,0.0025,-0.01,,,,
2007-01-11 00:00:00+00:00,0.0525,0.025,0.0175,0.0025,-0.01,-0.0175,0.02,-0.015,0,-0.005,0.01,-0.0075,,
2007-01-12 00:00:00+00:00,0.0575,0.0225,0.02,0,-0.0125,-0.0075,0.01,-0.0125,0,-0.0025,,,,
2007-01-15 00:00:00+00:00,0.06,0.0225,0.02,0,-0.01,-0.0125,0.01,-0.01,0.0025,-0.005,,,,
2007-01-16 00:00:00+00:00,0.055,0.0275,0.015,0,-0.0075,-0.0125,0.0075,0.0025,-0.0125,0.0025,0.0075,,,
2007-01-17 00:00:00+00:00,0.0575,0.025,0.02,-0.0025,-0.01,-0.0075,0.0125,-0.01,0,-0.0075,,,,
2007-01-18 00:00:00+00:00,0.055,0.0225,0.02,0,-0.0075,-0.0125,0.01,-0.005,-0.0025,-0.0075,0.0075,-0.005,0.005,-0.015
2007-01-19 00:00:00+00:00,0.0575,0.0275,0.02,-0.005,-0.0025,-0.015,0.01,-0.005,-0.0025,-0.005,0.015,,,
2007-01-22 00:00:00+00:00,0.06,0.02,0.0175,-0.005,-0.0025,-0.0125,0.01,-0.01,0.005,-0.0125,0.015,,,
2007-01-23 00:00:00+00:00,0.0675,0.0225,0.0175,0,-0.0075,-0.0125,0.0075,-0.0025,-0.0075,0.0025,0.005,,,
2007-01-24 00:00:00+00:00,0.06,0.025,0.0175,0,-0.005,-0.015,0.01,-0.01,0,0,0.025,,,
2007-01-25 00:00:00+00:00,0.0575,0.025,0.015,0.0025,-0.005,-0.0125,0.005,-0.0025,-0.0025,-0.005,0.0225,,,
2007-01-26 00:00:00+00:00,0.05,0.0275,0.02,-0.0025,-0.005,-0.01,0.01,-0.0075,-0.0025,0,0.0025,,,
2007-01-29 00:00:00+00:00,0.055,0.025,0.02,0,-0.005,-0.0075,0.005,-0.005,0.0025,-0.0075,,,,
2007-01-30 00:00:00+00:00,0.05,0.025,0.02,0,-0.0025,-0.0125,0.01,-0.0075,-0.0025,-0.0025,0.0075,-0.005,0.005,
2007-01-31 00:00:00+00:00,0.055,0.0275,0.015,0,0,-0.0125,0.0075,-0.015,0.0075,-0.0075,,,,
2007-02-01 00:00:00+00:00,0.055,0.0225,0.015,0.005,-0.0025,-0.0125,0.0075,-0.01,0.0025,-0.0075,0.025,,,
2007-02-02 00:00:00+00:00,0.045,0.025,0.0125,-0.0025,-0.0025,-0.01,0.0025,-0.0025,-0.005,-0.0025,0.0075,,,
2007-02-05 00:00:00+00:00,0.05,0.0225,0.015,-0.0075,0,-0.0175,0.01,-0.0075,0,-0.0075,0.02,0,0.0075,
2007-02-06 00:00:00+00:00,0.045,0.0275,0.015,-0.0075,-0.005,-0.0125,0.005,-0.0075,0.005,-0.005,-0.005,0.0025,0.0025,-0.0025
2007-02-07 00:00:00+00:00,0.05,0.0275,0.015,-0.005,0,-0.0175,0.0075,-0.01,0,-0.005,0.005,,,
2007-02-08 00:00:00+00:00,0.0525,0.03,0.015,0.005,-0.01,-0.0125,0.0025,0.0025,-0.01,0,0.01,,,
2007-02-09 00:00:00+00:00,0.045,0.0275,0.025,-0.005,-0.005,-0.0125,0.005,0.0025,-0.0075,-0.0025,0.0125,-0.0125,0.0025,
2007-02-12 00:00:00+00:00,0.0475,0.025,0.02,-0.005,-0.0025,-0.005,0.005,-0.0075,-0.0025,-0.0025,0.005,0,-0.005,-0.0075
2007-02-13 00:00:00+00:00,0.045,0.0275,0.02,0,-0.0025,-0.0075,0.0025,-0.0075,0.0025,-0.005,0.0125,,,
2007-02-14 00:00:00+00:00,0.05,0.0275,0.015,0.0025,-0.0025,-0.0075,-0.0025,-0.0025,-0.005,0.0025,-0.0075,,,
2007-02-15 00:00:00+00:00,0.05,0.03,0.02,-0.01,0,-0.015,0.01,-0.0125,0.005,-0.0175,0.0175,-0.02,,
2007-02-16 00:00:00+00:00,0.0475,0.035,0.0175,-0.0025,-0.0025,-0.0125,0,-0.005,0,-0.005,0.0075,,,
2007-02-19 00:00:00+00:00,0.0525,0.03,0.0225,0,-0.005,-0.015,0.005,-0.0075,0.005,-0.0125,0.0125,,,
2007-02-20 00:00:00+00:00,0.055,0.035,0.01,0.0025,-0.0025,-0.0125,0.005,-0.01,-0.0075,0.01,-0.005,-0.0025,,
2007-02-21 00:00:00+00:00,0.055,0.03,0.015,-0.0025,0,-0.0075,-0.0025,-0.005,0,-0.01,0.015,-0.015,,
2007-02-22 00:00:00+00:00,0.045,0.0325,0.02,0,0,-0.015,0.01,-0.0125,0.0025,-0.01,0.0125,,,
2007-02-23 00:00:00+00:00,0.055,0.03,0.0175,0,-0.0025,-0.01,0.005,-0.015,0.005,-0.0075,,,,
2007-02-26 00:00:00+00:00,0.0575,0.0275,0.02,-0.005,-0.005,-0.01,0,-0.005,0,-0.01,0.0125,-0.0275,0.035,-0.0075
2007-02-27 00:00:00+00:00,0.0375,0.0275,0.0175,-0.01,-0.01,-0.015,0.0025,-0.005,0.01,-0.0075,-0.0425,,,
2007-02-28 00:00:00+00:00,0.045,0.025,0.0175,-0.005,-0.005,-0.0175,0.015,-0.0175,0.005,-0.01,0.0125,-0.01,0.0175,
2007-03-01 00:00:00+00:00,0.0475,0.0175,0.0175,-0.01,0,-0.015,0.0025,0,-0.005,-0.005,0.0025,0.0175,,
2007-03-02 00:00:00+00:00,0.03,0.015,0.015,-0.01,-0.0025,-0.01,0.0025,-0.0075,0.0025,-0.0075,0.0075,-0.0075,,
2007-03-05 00:00:00+00:00,0.0375,0.01,0.015,-0.005,-0.01,-0.0075,0.0025,-0.005,-0.0025,-0.0025,0.01,,,
2007-03-06 00:00:00+00:00,0.0325,0.02,0.0175,-0.0075,-0.01,-0.0075,0.005,-0.0075,0.005,-0.0075,0.0025,,,
2007-03-07 00:00:00+00:00,0.03,0.0225,0.0175,-0.005,-0.01,-0.01,0.0025,-0.0025,-0.005,0.0025,0.005,-0.005,-0.005,
2007-03-08 00:00:00+00:00,0.05,0.025,0.0175,-0.005,-0.01,-0.0125,-0.0025,0,-0.0025,0,-0.0025,0.0025,,
2007-03-09 00:00:00+00:00,0.05,0.0275,0.025,-0.0025,-0.01,-0.0125,0,-0.005,-0.005,-0.005,0.02,,,
2007-03-12 00:00:00+00:00,0.055,0.0275,0.0225,0,-0.0075,-0.0175,0.0025,-0.01,0.0025,-0.01,-0.005,,,
2007-03-13 00:00:00+00:00,0.0525,0.025,0.0225,0,-0.01,-0.0175,0.0025,-0.0075,-0.005,-0.01,0.0075,,,
2007-03-14 00:00:00+00:00,0.0575,0.0225,0.0275,-0.0025,-0.01,-0.015,0,-0.005,-0.0075,-0.005,0.02,,,
2007-03-15 00:00:00+00:00,0.045,0.0325,0.0225,0.0025,-0.01,-0.015,0,-0.01,-0.0025,-0.0025,0.0125,,,
2007-03-16 00:00:00+00:00,0.045,0.0325,0.025,0,-0.01,-0.015,0.0075,-0.0175,0.0025,-0.005,0.0125,,,
2007-03-19 00:00:00+00:00,0.0575,0.025,0.0325,-0.0025,-0.0025,-0.0175,-0.0025,-0.005,-0.0025,-0.005,0.0075,,,
2007-03-20 00:00:00+00:00,0.0275,0.03,0.005,-0.01,-0.0175,0,-0.0075,-0.005,0,0.01,-0.0175,0.0075,-0.0025,0.005
2007-03-21 00:00:00+00:00,0.0275,0.025,0.0025,-0.0075,-0.015,-0.005,-0.0075,0,-0.0025,0.0075,-0.0275,,,
2007-03-22 00:00:00+00:00,0.025,0.03,0.0025,-0.005,-0.02,0,-0.0075,0.0075,-0.015,0.015,,,,
2007-03-23 00:00:00+00:00,0.02,0.03,0.005,-0.0075,-0.0125,-0.0025,-0.01,0.0025,-0.0125,0.0275,-0.0175,,,
2007-03-26 00:00:00+00:00,0.03,0.0325,0.0025,-0.0025,-0.02,0.0075,-0.0175,0.0025,-0.0075,0.0075,,,,
2007-03-27 00:00:00+00:00,0.03,0.03,0.0075,-0.005,-0.015,-0.0025,-0.01,-0.0025,-0.005,0.0125,-0.0025,-0.0075,-0.0025,
2007-03-28 00:00:00+00:00,0.0275,0.0275,0.0075,-0.0075,-0.0125,-0.0025,-0.0075,-0.0075,0.01,0.005,0.0025,-0.015,,
2007-03-29 00:00:00+00:00,0.0325,0.02,0.0125,-0.005,-0.0175,0.0025,-0.0075,-0.0025,-0.01,0.02,-0.0075,,,
2007-03-30 00:00:00+00:00,0.0275,0.0275,0.01,-0.0075,-0.0125,-0.0025,-0.0025,-0.0075,0.0025,0.005,-0.015,,,
2007-04-02 00:00:00+00:00,0.0325,0.0375,0.0075,0,-0.02,-0.0025,-0.0125,0.0075,-0.005,0.0125,-0.005,,,
2007-04-03 00:00:00+00:00,0.035,0.03,0.01,-0.005,-0.015,0,-0.0125,0.0025,-0.0025,0.0075,-0.0025,,,
2007-04-04 00:00:00+00:00,0.0325,0.03,0.0075,0,-0.02,0,-0.01,-0.0025,-0.005,0.015,-0.0075,0.005,,
2007-04-05 00:00:00+00:00,0.0325,0.0325,0.0125,0,-0.0225,-0.0025,-0.01,0,0,0.0075,-0.005,0.0075,,
2007-04-10 00:00:00+00:00,0.0375,0.035,0.0125,-0.005,-0.0125,-0.0075,-0.01,-0.005,0.005,0,0.005,-0.0025,,
2007-04-11 00:00:00+00:00,0.0425,0.0325,0.015,-0.01,-0.01,-0.005,-0.0075,-0.0025,-0.0025,0.0025,0.0125,,,
2007-04-12 00:00:00+00:00,0.0375,0.045,0.005,0.005,-0.0225,0,-0.01,-0.0025,-0.005,0.0225,,,,
2007-04-13 00:00:00+00:00,0.04,0.035,0.0225,-0.0025,-0.0175,0.0025,-0.02,0.0025,-0.0075,0.02,-0.0025,,,
2007-04-16 00:00:00+00:00,0.035,0.04,0.0175,-0.0025,-0.015,0,-0.0175,0,-0.0075,0.01,,,,
2007-04-17 00:00:00+00:00,0.0225,0.0425,0.015,0.005,-0.0175,-0.01,-0.01,0,-0.005,0.0175,-0.01,,,
2007-04-18 00:00:00+00:00,0.0225,0.0425,0.0175,0.0025,-0.0125,-0.0125,-0.0125,0.0025,-0.0075,0.015,-0.0025,,,
2007-04-19 00:00:00+00:00,0.03,0.0425,0.0175,0.005,-0.015,-0.0125,-0.0075,0.0025,-0.0075,0.01,0,,,
2007-04-20 00:00:00+00:00,0.0275,0.0425,0.02,0.0025,-0.015,-0.0075,-0.0125,-0.005,-0.0025,0.015,-0.01,,,
2007-04-23 00:00:00+00:00,0.03,0.04,0.015,0.0025,-0.0125,-0.0075,-0.02,0.01,-0.01,0.015,-0.0125,0.005,,
2007-04-24 00:00:00+00:00,0.0275,0.045,0.015,0.0025,-0.02,0,-0.0175,0,-0.0025,0.015,-0.01,0.0025,0,
2007-04-25 00:00:00+00:00,0.0275,0.0425,0.0175,0.005,-0.015,-0.0075,-0.0125,-0.0025,0,0.0125,-0.01,0.0075,,
2007-04-26 00:00:00+00:00,0.0275,0.0425,0.02,0.005,-0.0125,-0.005,-0.015,-0.0025,-0.005,0.0125,0,-0.005,,
2007-04-27 00:00:00+00:00,0.02,0.0425,0.0225,0.0075,-0.0175,-0.0025,-0.015,-0.0025,-0.0025,0.01,-0.0025,,,
2007-04-30 00:00:00+00:00,0.0175,0.0425,0.0175,0.01,-0.015,-0.01,-0.0125,-0.01,0,0.0125,-0.01,,,
2007-05-01 00:00:00+00:00,0.0225,0.0375,0.025,0.0025,-0.01,-0.005,-0.0175,0,-0.005,0.0125,0.005,,,
2007-05-02 00:00:00+00:00,0.0275,0.045,0.0225,0.005,-0.0125,-0.005,-0.015,-0.0025,-0.0075,0.02,-0.0075,,,
2007-05-03 00:00:00+00:00,0.0275,0.04,0.025,0.0075,-0.01,-0.0075,-0.0175,-0.0025,-0.0025,0.01,0.0175,,,
2007-05-04 00:00:00+00:00,0.0225,0.0425,0.025,0.005,-0.01,-0.005,-0.0125,-0.01,0,0.01,-0.0075,-0.015,,
2007-05-07 00:00:00+00:00,0.02,0.0425,0.025,0.0075,-0.015,0,-0.0175,-0.005,0,0.0075,-0.005,,,
2007-05-08 00:00:00+00:00,0.02,0.0425,0.02,0.0125,-0.0175,-0.0025,-0.005,-0.0125,0,0,0.01,,,
2007-05-09 00:00:00+00:00,0.0225,0.0425,0.025,0,-0.0025,-0.0025,-0.02,0.01,-0.0275,0.0325,-0.015,0,,
2007-05-10 00:00:00+00:00,0.0225,0.0375,0.0225,0.0025,-0.01,-0.0025,-0.0175,0.0025,-0.0075,0.01,-0.0025,,,
2007-05-11 00:00:00+00:00,0.015,0.04,0.0225,0.0025,-0.0125,0.0075,-0.02,0,-0.0075,0.015,0.0125,-0.015,,
2007-05-14 00:00:00+00:00,0.015,0.04,0.0225,0.005,-0.005,-0.005,-0.015,0,0.0025,0.0025,0.0025,0.0075,,
