"Timestamp","ED2.OPEN","ED2.HIGH","ED2.LOW","ED2.CLOSE"
2000-11-23,93.525,93.525,93.525,93.525
2000-11-24,93.525,93.525,93.525,93.525
2000-11-27,93.52,93.52,93.52,93.52
2000-11-28,93.565,93.565,93.565,93.565
2000-11-29,93.61,93.61,93.61,93.61
2000-11-30,93.695,93.695,93.695,93.695
2000-12-01,93.665,93.665,93.665,93.665
2000-12-04,93.695,93.695,93.695,93.695
2000-12-05,93.795,93.795,93.795,93.795
2000-12-06,93.85,93.85,93.85,93.85
2000-12-07,93.845,93.845,93.845,93.845
2000-12-08,93.81,93.81,93.81,93.81
2000-12-11,93.78,93.78,93.78,93.78
2000-12-12,93.79,93.79,93.79,93.79
2000-12-13,93.86,93.86,93.86,93.86
2000-12-14,93.87,93.87,93.87,93.87
2000-12-15,93.89,93.89,93.89,93.89
2000-12-18,93.925,93.925,93.925,93.925
2000-12-19,94.21,94.21,94.21,94.21
2000-12-20,94.315,94.315,94.315,94.315
2000-12-21,94.425,94.425,94.425,94.425
2000-12-22,94.465,94.465,94.465,94.465
2000-12-25,94.445,94.445,94.445,94.445
2000-12-26,94.445,94.445,94.445,94.445
2000-12-27,94.395,94.395,94.395,94.395
2000-12-28,94.355,94.355,94.355,94.355
2000-12-29,94.415,94.415,94.415,94.415
2001-01-02,94.665,94.665,94.665,94.665
2001-01-03,94.745,94.745,94.745,94.745
2001-01-04,94.94,94.94,94.94,94.94
2001-01-05,95.075,95.075,95.075,95.075
2001-01-08,95.085,95.085,95.085,95.085
2001-01-09,94.965,94.965,94.965,94.965
2001-01-10,94.885,94.885,94.885,94.885
2001-01-11,94.91,94.91,94.91,94.91
2001-01-12,94.78,94.78,94.78,94.78
2001-01-15,94.795,94.795,94.795,94.795
2001-01-16,94.795,94.795,94.795,94.795
2001-01-17,94.86,94.86,94.86,94.86
2001-01-18,94.99,94.99,94.99,94.99
2001-01-19,95,95,95,95
2001-01-22,95.02,95.02,95.02,95.02
2001-01-23,94.94,94.94,94.94,94.94
2001-01-24,94.9,94.9,94.9,94.9
2001-01-25,94.915,94.915,94.915,94.915
2001-01-26,94.975,94.975,94.975,94.975
2001-01-29,95.01,95.01,95.01,95.01
2001-01-30,95.08,95.08,95.08,95.08
2001-01-31,95.135,95.135,95.135,95.135
2001-02-01,95.15,95.15,95.15,95.15
2001-02-02,95.05,95.05,95.05,95.05
2001-02-05,95.055,95.055,95.055,95.055
2001-02-06,95.03,95.03,95.03,95.03
2001-02-07,95.055,95.055,95.055,95.055
2001-02-08,95.045,95.045,95.045,95.045
2001-02-09,95.105,95.105,95.105,95.105
2001-02-12,95.09,95.09,95.09,95.09
2001-02-13,95.03,95.03,95.03,95.03
2001-02-14,94.96,94.96,94.96,94.96
2001-02-15,94.915,94.915,94.915,94.915
2001-02-16,95.035,95.035,95.035,95.035
2001-02-19,95.045,95.045,95.045,95.045
2001-02-20,95.045,95.045,95.045,95.045
2001-02-21,95.09,95.09,95.09,95.09
2001-02-22,95.145,95.145,95.145,95.145
2001-02-23,95.25,95.25,95.25,95.25
2001-02-26,95.305,95.305,95.305,95.305
2001-02-27,95.305,95.305,95.305,95.305
2001-02-28,95.285,95.285,95.285,95.285
2001-03-01,95.285,95.285,95.285,95.285
2001-03-02,95.255,95.255,95.255,95.255
2001-03-05,95.255,95.255,95.255,95.255
2001-03-06,95.28,95.28,95.28,95.28
2001-03-07,95.305,95.305,95.305,95.305
2001-03-08,95.32,95.32,95.32,95.32
2001-03-09,95.265,95.265,95.265,95.265
2001-03-12,95.3,95.3,95.3,95.3
2001-03-13,95.305,95.305,95.305,95.305
2001-03-14,95.445,95.445,95.445,95.445
2001-03-15,95.53,95.53,95.53,95.53
2001-03-16,95.52,95.52,95.52,95.52
2001-03-19,95.465,95.465,95.465,95.465
2001-03-20,95.635,95.635,95.635,95.635
2001-03-21,95.7,95.7,95.7,95.7
2001-03-22,95.765,95.765,95.765,95.765
2001-03-23,95.67,95.67,95.67,95.67
2001-03-26,95.67,95.67,95.67,95.67
2001-03-27,95.52,95.52,95.52,95.52
2001-03-28,95.57,95.57,95.57,95.57
2001-03-29,95.62,95.62,95.62,95.62
2001-03-30,95.69,95.69,95.69,95.69
2001-04-02,95.67,95.67,95.67,95.67
2001-04-03,95.735,95.735,95.735,95.735
2001-04-04,95.8,95.8,95.8,95.8
2001-04-05,95.735,95.735,95.735,95.735
2001-04-06,95.84,95.84,95.84,95.84
2001-04-09,95.82,95.82,95.82,95.82
2001-04-10,95.69,95.69,95.69,95.69
2001-04-11,95.625,95.625,95.625,95.625
2001-04-12,95.585,95.585,95.585,95.585
2001-04-13,95.445,95.445,95.445,95.445
2001-04-16,95.445,95.445,95.445,95.445
2001-04-17,95.55,95.55,95.55,95.55
2001-04-18,95.795,95.795,95.795,95.795
2001-04-19,95.795,95.795,95.795,95.795
2001-04-20,95.865,95.865,95.865,95.865
2001-04-23,95.945,95.945,95.945,95.945
2001-04-24,95.935,95.935,95.935,95.935
2001-04-25,95.855,95.855,95.855,95.855
2001-04-26,95.895,95.895,95.895,95.895
2001-04-27,95.79,95.79,95.79,95.79
2001-04-30,95.79,95.79,95.79,95.79
2001-05-01,95.86,95.86,95.86,95.86
2001-05-02,95.825,95.825,95.825,95.825
2001-05-03,95.855,95.855,95.855,95.855
2001-05-04,95.99,95.99,95.99,95.99
2001-05-07,96.01,96.01,96.01,96.01
2001-05-08,96.04,96.04,96.04,96.04
2001-05-09,96.06,96.06,96.06,96.06
2001-05-10,95.985,95.985,95.985,95.985
2001-05-11,95.855,95.855,95.855,95.855
2001-05-14,95.94,95.94,95.94,95.94
2001-05-15,96.035,96.035,96.035,96.035
2001-05-16,96.045,96.045,96.045,96.045
