Date-Time,FEIc2-FEIc1_s,FEIc3-FEIc2_s,FEIc4-FEIc3_s,FEIc5-FEIc4_s,FEIc6-FEIc5_s,FEIc7-FEIc6_s,FEIc8-FEIc7_s,FEIc9-FEIc8_s,FEIc10-FEIc9_s,FEIc11-FEIc10_s,FEIc12-FEIc11_s,FEIc13-FEIc12_s,FEIc14-FEIc13_s,FEIc15-FEIc14_s,FEIc16-FEIc15_s
2007-10-04 00:00:00+00:00,0.08,0.075,0.135,0.075,0.035,0.1,0.055,0.015,0.01,-0.015,-0.03,-0.05,-0.015,-0.02,-0.01
2007-10-05 00:00:00+00:00,0.09,0.065,0.125,0.075,0.01,0.085,0.045,0.005,0.01,-0.015,-0.02,-0.045,-0.02,-0.02,-0.01
2007-10-08 00:00:00+00:00,0.09,0.07,0.125,0.075,0.025,0.075,0.03,0.0,0.005,-0.01,-0.025,-0.045,-0.02,-0.025,-0.015
2007-10-09 00:00:00+00:00,0.09,0.06,0.12,0.075,0.005,0.07,0.03,-0.005,0.01,-0.005,-0.02,-0.045,0.0,-0.02,-0.01
2007-10-10 00:00:00+00:00,0.11,0.055,0.115,0.075,-0.01,0.07,0.025,0.005,0.01,0.0,-0.015,-0.035,-0.02,-0.02,-0.025
2007-10-11 00:00:00+00:00,0.14,0.06,0.04,0.075,0.01,0.045,0.02,0.0,0.01,-0.005,-0.015,-0.04,-0.04,-0.03,-0.005
2007-10-12 00:00:00+00:00,0.13,0.045,0.04,0.075,-0.05,-0.01,0.0,-0.005,0.015,0.0,-0.015,-0.03,-0.015,-0.01,0.0
2007-10-15 00:00:00+00:00,0.165,0.05,0.005,0.075,-0.05,-0.015,0.005,0.005,0.025,0.005,-0.01,-0.04,-0.01,-0.015,-0.03
2007-10-16 00:00:00+00:00,0.045,0.01,0.005,-0.005,0.03,-0.005,0.015,0.0,0.02,-0.005,-0.01,-0.055,-0.02,-0.01,-0.03
2007-10-17 00:00:00+00:00,0.04,0.04,0.005,0.025,0.0,0.02,0.02,0.0,0.02,0.005,0.0,-0.04,-0.025,-0.005,-0.045
2007-10-18 00:00:00+00:00,0.05,0.055,0.005,0.04,-0.015,0.06,0.045,0.02,0.025,-0.005,-0.01,-0.045,-0.02,-0.02,-0.02
2007-10-19 00:00:00+00:00,0.055,0.015,0.005,0.13,-0.105,0.16,0.05,0.015,0.025,0.0,-0.025,-0.035,-0.055,-0.02,-0.02
2007-10-21 00:00:00+00:00,0.055,0.015,0.005,0.13,-0.105,0.17,0.04,0.015,0.025,0.0,-0.025,-0.035,-0.055,-0.02,-0.02
2007-10-22 00:00:00+00:00,0.065,0.005,0.005,0.125,-0.1,0.15,0.06,0.03,0.02,0.0,-0.045,-0.04,0.0,-0.035,-0.015
2007-10-23 00:00:00+00:00,0.06,0.02,0.005,0.135,-0.11,0.165,0.05,0.03,0.02,-0.005,-0.02,-0.04,-0.03,-0.025,-0.02
2007-10-24 00:00:00+00:00,0.06,0.02,0.005,0.175,-0.15,0.22,0.055,0.03,0.015,-0.005,-0.025,-0.045,0.0,-0.035,-0.025
2007-10-25 00:00:00+00:00,0.055,0.1,-0.075,0.18,-0.155,0.225,0.06,0.025,0.015,-0.01,-0.03,-0.03,-0.03,-0.05,-0.01
2007-10-26 00:00:00+00:00,0.05,0.105,-0.075,0.16,-0.135,0.205,0.06,0.03,0.01,-0.005,-0.02,-0.04,-0.02,-0.035,-0.025
2007-10-29 00:00:00+00:00,0.035,0.135,-0.075,0.145,-0.12,0.19,0.055,0.025,0.02,-0.005,-0.02,-0.045,-0.025,-0.03,-0.03
2007-10-30 00:00:00+00:00,0.045,0.14,-0.075,0.095,-0.07,0.14,0.06,0.02,0.025,0.005,-0.025,-0.035,-0.01,-0.02,-0.03
2007-10-31 00:00:00+00:00,0.035,0.165,-0.075,0.005,0.02,0.015,0.03,0.02,0.03,0.01,-0.015,-0.03,0.0,-0.015,0.035
2007-11-01 00:00:00+00:00,0.04,0.14,-0.075,0.085,-0.06,0.12,0.035,0.02,0.035,0.005,-0.01,-0.025,-0.01,-0.03,-0.01
2007-11-02 00:00:00+00:00,0.03,0.17,-0.075,0.065,-0.04,0.105,0.05,0.03,0.035,0.015,-0.01,-0.035,-0.015,-0.02,-0.01
2007-11-05 00:00:00+00:00,0.02,0.185,-0.075,0.06,-0.035,0.115,0.04,0.025,0.035,0.015,-0.01,-0.025,-0.02,-0.025,-0.005
2007-11-06 00:00:00+00:00,0.025,0.18,-0.075,0.06,-0.035,0.105,0.04,0.03,0.035,0.015,-0.005,-0.03,-0.015,-0.01,-0.005
2007-11-07 00:00:00+00:00,0.035,0.165,-0.075,0.09,-0.065,0.17,0.06,0.025,0.04,0.005,-0.005,-0.04,-0.025,-0.03,-0.015
2007-11-08 00:00:00+00:00,0.045,0.12,-0.075,0.135,-0.11,0.225,0.065,0.02,0.02,0.005,-0.005,-0.045,-0.02,-0.035,-0.025
2007-11-09 00:00:00+00:00,0.05,0.12,-0.075,0.15,-0.125,0.25,0.065,0.02,0.005,0.015,-0.01,-0.045,-0.01,-0.035,-0.01
2007-11-12 00:00:00+00:00,0.06,0.12,-0.075,0.145,-0.12,0.245,0.08,0.02,0.025,0.0,-0.02,-0.045,-0.03,-0.03,-0.01
2007-11-13 00:00:00+00:00,0.05,0.135,-0.075,0.135,-0.11,0.215,0.07,0.02,0.025,-0.005,-0.01,-0.04,-0.01,-0.025,-0.02
2007-11-14 00:00:00+00:00,0.035,0.155,-0.075,0.13,-0.105,0.2,0.06,0.02,0.02,0.0,-0.015,-0.035,-0.02,-0.025,-0.02
2007-11-15 00:00:00+00:00,0.02,0.195,-0.075,0.14,-0.115,0.25,0.075,0.02,0.015,-0.005,-0.015,-0.045,-0.025,-0.02,-0.015
2007-11-16 00:00:00+00:00,0.015,0.215,-0.075,0.09,-0.065,0.215,0.07,0.02,0.02,-0.005,-0.01,-0.035,-0.015,-0.03,-0.02
2007-11-19 00:00:00+00:00,0.0,0.23,-0.075,0.13,-0.105,0.3,0.095,0.03,0.01,-0.015,-0.01,-0.045,-0.025,-0.02,-0.05
2007-11-20 00:00:00+00:00,0.12,0.12,0.025,0.035,-0.11,0.25,0.09,0.02,0.015,-0.005,-0.02,-0.02,-0.025,-0.015,-0.045
2007-11-21 00:00:00+00:00,0.12,0.105,0.06,0.0,-0.11,0.32,0.095,0.01,0.005,-0.015,-0.025,-0.045,-0.025,-0.02,-0.025
2007-11-22 00:00:00+00:00,0.145,0.115,0.045,0.015,-0.11,0.315,0.115,0.015,0.0,-0.02,-0.015,-0.05,-0.02,-0.035,-0.025
2007-11-23 00:00:00+00:00,0.12,0.12,0.045,0.015,-0.11,0.305,0.11,0.015,0.005,-0.02,-0.03,-0.05,-0.035,-0.03,-0.015
2007-11-26 00:00:00+00:00,0.13,0.12,0.06,0.0,-0.11,0.36,0.135,0.025,0.005,-0.025,-0.03,-0.045,-0.065,0.02,-0.12
2007-11-27 00:00:00+00:00,0.17,0.135,0.0,0.06,-0.11,0.265,0.12,0.03,0.015,-0.02,-0.03,-0.04,-0.04,-0.02,-0.01
2007-11-28 00:00:00+00:00,0.165,0.175,-0.04,0.1,-0.11,0.205,0.125,0.04,0.0,-0.03,-0.035,-0.05,-0.025,-0.025,-0.02
2007-11-29 00:00:00+00:00,0.185,0.165,-0.02,0.08,-0.11,0.235,0.135,0.04,0.02,-0.015,-0.035,-0.045,-0.03,-0.03,-0.025
2007-11-30 00:00:00+00:00,0.17,0.185,-0.04,0.1,-0.11,0.18,0.13,0.055,0.025,-0.02,-0.03,-0.065,-0.015,-0.04,-0.025
2007-12-03 00:00:00+00:00,0.225,0.195,-0.06,0.12,-0.11,0.19,0.14,0.065,0.04,-0.005,-0.02,-0.05,-0.025,-0.045,-0.02
2007-12-04 00:00:00+00:00,0.225,0.225,-0.08,0.14,-0.11,0.185,0.165,0.075,0.05,0.005,-0.025,-0.055,-0.035,-0.035,-0.035
2007-12-05 00:00:00+00:00,0.235,0.19,-0.045,0.105,-0.11,0.205,0.155,0.085,0.06,0.02,-0.025,-0.055,-0.035,-0.04,-0.055
2007-12-06 00:00:00+00:00,0.255,0.25,-0.12,0.18,-0.11,0.12,0.165,0.105,0.07,0.01,-0.03,-0.045,-0.035,-0.055,-0.03
2007-12-07 00:00:00+00:00,0.26,0.015,0.08,0.195,-0.11,0.065,0.1,0.065,0.08,0.03,-0.01,-0.06,-0.045,-0.02,-0.02
2007-12-10 00:00:00+00:00,0.245,0.03,0.03,0.25,-0.11,-0.02,0.09,0.075,0.08,0.025,-0.015,-0.045,-0.025,-0.025,-0.01
2007-12-11 00:00:00+00:00,0.295,0.07,-0.005,0.26,-0.11,-0.005,0.12,0.095,0.085,0.045,-0.005,-0.045,-0.045,-0.025,-0.02
2007-12-12 00:00:00+00:00,0.26,0.035,0.035,0.225,-0.11,-0.04,0.075,0.06,0.08,0.03,0.0,-0.035,-0.035,-0.02,-0.035
2007-12-13 00:00:00+00:00,0.285,0.02,0.01,0.29,-0.11,-0.085,0.085,0.065,0.07,0.045,0.015,-0.03,-0.025,-0.03,-0.02
2007-12-14 00:00:00+00:00,0.27,0.035,0.005,0.295,-0.11,-0.1,0.08,0.075,0.075,0.045,0.005,-0.035,-0.03,-0.03,-0.02
2007-12-17 00:00:00+00:00,0.34,-0.02,0.085,0.215,-0.11,-0.04,0.06,0.065,0.075,0.045,-0.005,-0.035,-0.025,-0.03,-0.025
2007-12-18 00:00:00+00:00,0.005,0.045,-0.01,0.215,-0.15,0.06,0.055,0.075,0.05,0.015,-0.03,-0.03,-0.025,-0.02,-0.03
2007-12-19 00:00:00+00:00,0.055,0.015,-0.02,0.215,-0.13,0.07,0.05,0.07,0.045,0.015,-0.04,-0.02,-0.04,-0.025,-0.045
2007-12-20 00:00:00+00:00,0.015,0.05,-0.01,0.215,-0.105,0.055,0.055,0.065,0.05,0.01,-0.03,-0.025,-0.03,-0.035,-0.035
2007-12-21 00:00:00+00:00,0.015,0.025,0.03,0.215,-0.145,0.08,0.04,0.06,0.04,0.01,-0.035,-0.03,-0.035,-0.035,-0.03
2007-12-24 00:00:00+00:00,0.02,0.02,0.035,0.215,-0.13,0.075,0.05,0.065,0.03,0.015,-0.04,-0.03,-0.035,-0.05,-0.03
2007-12-27 00:00:00+00:00,0.015,0.015,0.025,0.215,-0.16,0.065,0.055,0.055,0.03,0.005,-0.035,-0.035,-0.025,-0.03,-0.03
2007-12-28 00:00:00+00:00,0.025,0.0,0.02,0.215,-0.14,0.095,0.085,0.075,0.025,0.0,-0.035,-0.03,-0.03,-0.035,-0.04
2007-12-31 00:00:00+00:00,0.02,0.025,-0.005,0.215,-0.12,0.085,0.075,0.08,0.035,0.0,-0.045,-0.03,-0.045,-0.065,-0.035
2008-01-02 00:00:00+00:00,0.03,0.045,-0.03,0.215,-0.05,0.115,0.075,0.08,0.04,0.005,-0.035,-0.04,-0.04,-0.035,-0.04
2008-01-03 00:00:00+00:00,0.025,0.05,-0.045,0.215,-0.01,0.11,0.08,0.075,0.05,0.0,-0.04,-0.04,-0.05,-0.04,-0.04
2008-01-04 00:00:00+00:00,0.035,0.045,-0.05,0.215,0.0,0.145,0.105,0.09,0.04,0.0,-0.04,-0.055,-0.05,-0.045,-0.04
2008-01-07 00:00:00+00:00,0.025,0.03,-0.025,0.215,-0.035,0.155,0.115,0.105,0.05,0.005,-0.05,-0.04,-0.06,-0.04,-0.055
2008-01-08 00:00:00+00:00,0.04,0.025,-0.03,0.215,-0.04,0.145,0.105,0.1,0.045,0.01,-0.045,-0.055,-0.06,-0.04,-0.05
2008-01-09 00:00:00+00:00,0.05,0.035,-0.04,0.215,-0.025,0.16,0.11,0.11,0.055,0.015,-0.055,-0.045,-0.04,-0.07,-0.04
2008-01-10 00:00:00+00:00,0.035,0.02,-0.015,0.215,-0.06,0.17,0.125,0.13,0.06,0.0,-0.05,-0.055,-0.07,-0.05,-0.05
2008-01-11 00:00:00+00:00,0.035,0.015,-0.03,0.215,-0.03,0.195,0.16,0.145,0.065,0.0,-0.065,-0.065,-0.075,-0.065,-0.06
2008-01-14 00:00:00+00:00,0.075,0.02,-0.075,0.215,0.045,0.19,0.15,0.135,0.06,-0.01,-0.06,-0.07,-0.075,-0.065,-0.065
2008-01-15 00:00:00+00:00,0.035,-0.045,-0.07,0.32,-0.055,0.24,0.135,0.135,0.05,-0.01,-0.06,-0.065,-0.07,-0.065,-0.055
2008-01-16 00:00:00+00:00,0.035,-0.13,-0.07,0.43,-0.165,0.365,0.115,0.115,0.03,-0.02,-0.065,-0.07,-0.07,-0.06,-0.04
2008-01-17 00:00:00+00:00,0.04,-0.155,-0.07,0.48,-0.215,0.44,0.155,0.115,0.025,-0.03,-0.06,-0.085,-0.07,-0.06,-0.065
2008-01-18 00:00:00+00:00,0.045,-0.165,-0.07,0.49,-0.225,0.455,0.135,0.12,0.03,-0.025,-0.085,-0.075,-0.095,-0.07,-0.06
2008-01-21 00:00:00+00:00,0.07,-0.215,-0.07,0.6,-0.335,0.565,0.115,0.105,0.02,-0.025,-0.09,-0.08,-0.085,-0.08,-0.08
2008-01-22 00:00:00+00:00,0.07,-0.29,-0.07,0.675,-0.41,0.59,0.075,0.08,0.005,-0.03,-0.095,-0.12,-0.095,-0.075,-0.08
2008-01-23 00:00:00+00:00,0.06,-0.29,-0.07,0.685,-0.42,0.62,0.07,0.075,0.0,-0.045,-0.095,-0.085,-0.095,-0.07,-0.015
2008-01-24 00:00:00+00:00,0.025,-0.135,-0.07,0.54,-0.275,0.46,0.06,0.075,0.01,-0.03,-0.085,-0.08,-0.08,-0.07,-0.07
2008-01-25 00:00:00+00:00,0.07,-0.165,-0.07,0.57,-0.305,0.53,0.055,0.055,0.005,-0.035,-0.085,-0.11,-0.07,-0.075,-0.07
2008-01-28 00:00:00+00:00,0.06,-0.125,-0.07,0.52,-0.255,0.485,0.085,0.075,0.005,-0.04,-0.09,-0.09,-0.085,-0.065,-0.04
2008-01-29 00:00:00+00:00,0.04,-0.12,-0.07,0.495,-0.23,0.46,0.09,0.07,0.005,-0.035,-0.085,-0.07,-0.07,-0.07,-0.055
2008-01-30 00:00:00+00:00,0.035,-0.145,-0.07,0.54,-0.275,0.495,0.08,0.05,-0.015,-0.04,-0.085,-0.095,-0.055,-0.045,-0.055
2008-01-31 00:00:00+00:00,0.04,-0.175,-0.07,0.585,-0.32,0.565,0.095,0.055,-0.02,-0.05,-0.09,-0.07,-0.075,-0.05,-0.055
2008-02-01 00:00:00+00:00,0.035,-0.115,-0.07,0.53,-0.265,0.545,0.13,0.07,-0.02,-0.045,-0.09,-0.075,-0.065,-0.045,-0.065
2008-02-04 00:00:00+00:00,0.03,-0.115,-0.07,0.505,-0.24,0.515,0.12,0.075,-0.015,-0.06,-0.09,-0.07,-0.05,-0.055,-0.07
2008-02-05 00:00:00+00:00,0.06,-0.175,-0.07,0.635,-0.37,0.665,0.135,0.075,-0.005,-0.07,-0.105,-0.09,-0.08,-0.05,-0.06
2008-02-06 00:00:00+00:00,0.06,-0.17,-0.07,0.63,-0.365,0.645,0.13,0.07,-0.015,-0.06,-0.105,-0.08,-0.085,-0.06,-0.045
2008-02-07 00:00:00+00:00,0.055,-0.24,-0.07,0.755,-0.49,0.765,0.095,0.04,-0.03,-0.07,-0.105,-0.09,-0.08,-0.055,-0.085
2008-02-08 00:00:00+00:00,0.115,-0.295,-0.07,0.83,-0.565,0.865,0.12,0.03,-0.05,-0.085,-0.11,-0.085,-0.075,-0.08,-0.08
2008-02-11 00:00:00+00:00,0.08,-0.22,-0.07,0.765,-0.5,0.825,0.135,0.045,-0.055,-0.085,-0.115,-0.09,-0.09,-0.07,-0.07
2008-02-12 00:00:00+00:00,0.08,-0.215,-0.07,0.76,-0.495,0.795,0.135,0.055,-0.045,-0.085,-0.12,-0.09,-0.095,-0.075,-0.07
2008-02-13 00:00:00+00:00,0.04,0.16,-0.395,0.67,-0.405,0.7,0.135,0.07,-0.035,-0.09,-0.12,-0.065,-0.095,-0.07,-0.09
2008-02-14 00:00:00+00:00,0.05,0.17,-0.395,0.595,-0.33,0.625,0.155,0.085,-0.03,-0.085,-0.135,-0.095,-0.085,-0.07,-0.09
2008-02-15 00:00:00+00:00,0.015,0.15,-0.35,0.6,-0.335,0.665,0.16,0.085,-0.02,-0.075,-0.125,-0.11,-0.065,-0.085,-0.075
2008-02-18 00:00:00+00:00,0.015,0.16,-0.35,0.56,-0.295,0.59,0.16,0.085,-0.02,-0.075,-0.115,-0.095,-0.095,-0.09,-0.08
2008-02-19 00:00:00+00:00,0.015,0.16,0.155,0.05,0.25,0.165,0.095,-0.015,-0.07,-0.125,-0.09,-0.085,-0.035,-0.075,-0.04
2008-02-20 00:00:00+00:00,0.095,0.085,0.135,0.07,0.22,0.17,0.1,-0.01,-0.07,-0.115,-0.09,-0.08,-0.07,-0.075,-0.035
2008-02-21 00:00:00+00:00,0.085,0.115,0.1,0.105,0.195,0.19,0.095,-0.01,-0.075,-0.1,-0.08,-0.09,-0.05,-0.065,-0.06
2008-02-22 00:00:00+00:00,0.095,0.11,0.075,0.13,0.185,-0.025,0.19,0.105,-0.01,-0.06,-0.105,-0.075,-0.065,-0.06,-0.075
2008-02-25 00:00:00+00:00,0.105,0.11,0.065,0.14,0.185,-0.02,0.18,0.1,0.01,-0.06,-0.095,-0.09,-0.08,-0.07,-0.06
2008-02-26 00:00:00+00:00,0.1,0.11,0.045,0.16,0.185,-0.055,0.18,0.105,0.005,-0.055,-0.09,-0.06,-0.075,-0.055,-0.055
2008-02-27 00:00:00+00:00,0.09,0.13,0.035,0.17,0.185,-0.055,0.185,0.12,0.005,-0.05,-0.095,-0.075,-0.085,-0.075,-0.075
2008-02-28 00:00:00+00:00,0.09,0.125,0.085,0.12,0.185,0.04,0.2,0.145,0.02,-0.04,-0.095,-0.085,-0.085,-0.1,-0.07
2008-02-29 00:00:00+00:00,0.09,0.09,0.135,0.07,0.185,0.12,0.21,0.155,0.035,-0.045,-0.11,-0.08,-0.14,-0.08,-0.08
2008-03-03 00:00:00+00:00,0.125,0.08,0.085,0.12,0.185,0.02,0.21,0.16,0.035,-0.04,-0.1,-0.075,-0.07,-0.095,-0.07
2008-03-04 00:00:00+00:00,0.1,0.14,0.03,0.175,0.185,-0.015,0.245,0.18,0.05,-0.04,-0.085,-0.085,-0.09,-0.07,-0.075
2008-03-05 00:00:00+00:00,0.085,0.16,-0.01,0.215,0.185,-0.075,0.235,0.185,0.08,-0.015,-0.09,-0.07,-0.09,-0.1,-0.08
2008-03-06 00:00:00+00:00,0.065,0.23,-0.09,0.295,0.185,-0.14,0.26,0.19,0.08,-0.005,-0.09,-0.075,-0.085,-0.08,-0.06
2008-03-07 00:00:00+00:00,0.105,0.265,-0.07,0.275,0.185,-0.085,0.255,0.195,0.09,-0.01,-0.09,-0.085,-0.095,-0.09,-0.07
2008-03-10 00:00:00+00:00,0.13,0.305,-0.085,0.29,0.185,-0.05,0.24,0.19,0.1,0.0,-0.085,-0.075,-0.09,-0.09,-0.075
2008-03-11 00:00:00+00:00,0.095,0.325,-0.14,0.345,0.185,-0.16,0.21,0.19,0.1,0.02,-0.055,-0.07,-0.085,-0.065,-0.065
2008-03-12 00:00:00+00:00,0.095,0.32,-0.11,0.315,0.185,-0.135,0.19,0.175,0.095,0.02,-0.065,-0.06,-0.06,-0.08,-0.075
2008-03-13 00:00:00+00:00,0.1,0.345,-0.15,0.355,0.185,-0.185,0.21,0.165,0.095,0.02,-0.04,-0.045,-0.065,-0.07,-0.06
2008-03-14 00:00:00+00:00,0.085,0.355,-0.145,0.35,0.185,-0.165,0.2,0.2,0.075,0.015,-0.055,-0.03,-0.075,-0.09,-0.055
2008-03-17 00:00:00+00:00,0.15,0.31,-0.05,0.255,0.185,-0.02,0.185,0.18,0.04,-0.005,-0.065,-0.05,-0.08,-0.07,-0.055
2008-03-18 00:00:00+00:00,0.075,0.16,0.11,0.245,0.035,0.155,0.155,0.065,0.02,-0.045,-0.04,-0.05,-0.06,-0.05,-0.055
2008-03-19 00:00:00+00:00,0.1,0.175,0.095,0.245,0.07,0.13,0.18,0.08,0.025,-0.05,-0.045,-0.075,-0.07,-0.065,-0.06
2008-03-20 00:00:00+00:00,0.125,0.11,0.16,0.245,-0.015,0.115,0.145,0.08,0.035,-0.035,-0.03,-0.065,-0.055,-0.05,-0.01
2008-03-25 00:00:00+00:00,0.17,0.005,0.265,0.245,-0.15,0.08,0.145,0.075,0.05,-0.06,-0.01,-0.035,-0.055,-0.055,0.0
2008-03-26 00:00:00+00:00,0.185,-0.04,0.31,0.245,-0.175,0.12,0.165,0.07,0.06,-0.05,-0.015,-0.05,-0.045,-0.055,-0.015
2008-03-27 00:00:00+00:00,0.145,-0.015,0.285,0.245,-0.135,0.11,0.17,0.055,0.05,-0.055,-0.015,-0.05,-0.055,-0.04,-0.005
2008-03-28 00:00:00+00:00,0.125,0.035,0.235,0.245,-0.115,0.115,0.155,0.045,0.035,-0.06,-0.015,-0.06,-0.05,-0.06,0.01
2008-03-30 00:00:00+00:00,0.125,0.035,0.235,0.245,-0.115,0.115,0.155,0.045,0.035,-0.06,-0.015,-0.06,-0.05,-0.06,0.01
2008-03-31 00:00:00+00:00,0.09,0.065,0.27,0.245,-0.165,0.155,0.14,0.045,0.045,-0.065,-0.02,-0.045,-0.03,-0.045,-0.005
2008-04-01 00:00:00+00:00,0.12,0.025,0.32,0.245,-0.22,0.12,0.175,0.05,0.05,-0.06,-0.015,-0.045,-0.03,-0.045,0.025
2008-04-02 00:00:00+00:00,0.075,0.05,0.38,0.245,-0.3,0.125,0.18,0.06,0.055,-0.055,-0.025,-0.05,-0.03,-0.04,0.01
2008-04-03 00:00:00+00:00,0.055,0.065,0.375,0.245,-0.295,0.145,0.195,0.06,0.045,-0.05,-0.02,-0.06,-0.02,-0.045,0.005
2008-04-04 00:00:00+00:00,0.045,0.1,0.325,0.245,-0.255,0.14,0.195,0.06,0.05,-0.05,-0.02,-0.045,-0.035,-0.045,0.0
2008-04-07 00:00:00+00:00,0.08,0.06,0.355,0.245,-0.295,0.145,0.195,0.05,0.055,-0.05,-0.02,-0.045,-0.035,-0.04,0.01
2008-04-08 00:00:00+00:00,0.085,0.055,0.365,0.245,-0.31,0.155,0.215,0.075,0.05,-0.045,-0.02,-0.035,-0.025,-0.05,0.0
2008-04-09 00:00:00+00:00,0.055,0.05,0.395,0.245,-0.335,0.215,0.19,0.115,0.04,-0.045,-0.02,-0.03,-0.035,-0.055,-0.01
2008-04-10 00:00:00+00:00,0.065,0.045,0.41,0.245,-0.355,0.22,0.235,0.08,0.05,-0.05,-0.035,-0.055,-0.045,-0.04,-0.005
2008-04-11 00:00:00+00:00,0.07,0.05,0.4,0.245,-0.335,0.24,0.285,0.105,0.045,-0.04,-0.045,-0.06,-0.045,-0.065,-0.01
2008-04-14 00:00:00+00:00,0.045,0.04,0.445,0.245,-0.405,0.225,0.3,0.125,0.05,-0.05,-0.03,-0.055,-0.04,-0.055,-0.015
2008-04-15 00:00:00+00:00,0.035,0.04,0.44,-0.215,0.05,0.155,0.285,0.125,0.045,-0.055,-0.025,-0.04,-0.045,-0.07,0.0
2008-04-16 00:00:00+00:00,0.025,0.09,0.44,-0.3,0.135,0.035,0.275,0.11,0.055,-0.04,-0.015,-0.04,-0.03,-0.055,-0.005
2008-04-17 00:00:00+00:00,0.02,0.1,0.44,-0.325,0.16,-0.01,0.23,0.085,0.05,-0.035,-0.005,-0.015,-0.025,-0.015,-0.05
2008-04-18 00:00:00+00:00,0.055,0.095,0.44,-0.37,0.205,-0.08,0.21,0.085,0.055,-0.005,0.015,-0.01,-0.02,-0.085,0.015
2008-04-21 00:00:00+00:00,0.025,0.12,0.44,-0.375,0.21,-0.095,0.21,0.09,0.055,-0.005,0.025,0.0,0.0,-0.045,0.005
2008-04-22 00:00:00+00:00,-0.015,0.075,0.595,-0.495,0.33,-0.195,0.24,0.105,0.085,0.01,0.04,0.005,-0.04,-0.035,0.005
2008-04-23 00:00:00+00:00,0.0,0.045,0.595,-0.485,0.32,-0.21,0.225,0.115,0.095,0.02,0.025,0.01,0.0,-0.035,0.01
2008-04-24 00:00:00+00:00,0.015,0.02,0.625,-0.495,0.33,-0.235,0.23,0.115,0.085,0.005,0.03,0.005,-0.02,-0.045,0.01
2008-04-25 00:00:00+00:00,-0.005,0.03,0.625,-0.485,0.32,-0.23,0.22,0.11,0.09,0.01,0.025,0.0,-0.005,-0.035,0.015
2008-04-28 00:00:00+00:00,0.01,-0.015,0.625,-0.435,0.27,-0.17,0.205,0.11,0.075,-0.005,0.01,-0.01,-0.005,-0.035,0.01
2008-04-29 00:00:00+00:00,0.035,-0.06,0.625,-0.365,0.2,-0.1,0.22,0.12,0.08,0.005,0.01,-0.025,-0.01,-0.03,0.01
2008-04-30 00:00:00+00:00,0.065,-0.09,0.625,-0.335,0.17,-0.07,0.235,0.135,0.08,-0.025,-0.005,-0.03,-0.025,-0.035,0.005
2008-05-01 00:00:00+00:00,0.05,-0.095,0.625,-0.35,0.185,-0.08,0.26,0.135,0.075,-0.015,0.005,-0.035,0.015,-0.03,0.0
2008-05-02 00:00:00+00:00,0.055,-0.115,0.625,-0.365,0.2,-0.1,0.215,0.115,0.065,-0.025,0.0,-0.025,-0.02,-0.04,0.0
2008-05-05 00:00:00+00:00,0.065,-0.09,0.625,-0.405,0.24,-0.15,0.205,0.125,0.08,-0.01,0.0,-0.02,-0.015,-0.045,0.0
2008-05-06 00:00:00+00:00,0.075,-0.115,0.625,-0.37,0.205,-0.11,0.21,0.13,0.095,0.0,0.01,-0.02,-0.015,-0.015,0.01
2008-05-07 00:00:00+00:00,0.075,-0.11,0.625,-0.345,0.18,-0.06,0.215,0.135,0.09,-0.005,0.01,-0.025,-0.02,-0.04,-0.01
2008-05-08 00:00:00+00:00,0.085,0.055,0.455,-0.335,0.17,-0.025,0.235,0.15,0.1,-0.005,0.01,-0.02,-0.02,-0.05,0.005
2008-05-09 00:00:00+00:00,0.07,0.065,0.465,-0.37,0.205,-0.045,0.265,0.175,0.1,-0.005,0.005,-0.02,-0.02,-0.05,-0.005
2008-05-12 00:00:00+00:00,0.065,0.095,0.465,-0.43,0.265,-0.125,0.255,0.19,0.125,0.01,0.02,-0.025,-0.04,-0.05,0.0
2008-05-13 00:00:00+00:00,0.03,0.065,0.525,-0.485,0.32,-0.21,0.22,0.18,0.135,0.025,0.035,-0.01,-0.015,-0.03,-0.01
2008-05-14 00:00:00+00:00,0.025,0.035,0.575,-0.51,0.345,-0.275,0.185,0.165,0.15,0.055,0.045,-0.02,-0.005,-0.055,-0.005
2008-05-15 00:00:00+00:00,0.025,0.04,0.575,-0.54,0.375,-0.315,0.175,0.16,0.15,0.05,0.05,-0.005,0.005,-0.04,0.01
2008-05-16 00:00:00+00:00,0.035,0.025,0.575,-0.53,0.365,-0.295,0.155,0.145,0.145,0.055,0.065,0.01,0.02,-0.03,0.01
2008-05-19 00:00:00+00:00,0.04,0.015,0.58,-0.52,0.355,-0.295,0.145,0.14,0.145,0.06,0.065,0.015,-0.005,-0.025,0.02
2008-05-20 00:00:00+00:00,0.02,-0.02,0.085,-0.01,0.34,-0.285,0.145,0.13,0.14,0.05,0.07,0.02,0.01,-0.025,0.03
2008-05-21 00:00:00+00:00,0.03,-0.005,0.045,0.03,0.34,-0.355,0.11,0.12,0.14,0.07,0.075,0.025,0.01,-0.03,0.02
2008-05-22 00:00:00+00:00,0.02,0.025,-0.005,0.08,0.34,-0.445,0.075,0.11,0.135,0.065,0.1,0.05,0.045,-0.005,0.025
2008-05-23 00:00:00+00:00,0.01,0.035,-0.03,0.105,0.34,-0.47,0.09,0.1,0.13,0.07,0.095,0.05,0.045,0.015,0.015
