Date-Time,FEIc1_FEIc2_FEIc3_b,FEIc2_FEIc3_FEIc4_b,FEIc3_FEIc4_FEIc5_b,FEIc4_FEIc5_FEIc6_b,FEIc5_FEIc6_FEIc7_b,FEIc6_FEIc7_FEIc8_b,FEIc7_FEIc8_FEIc9_b,FEIc8_FEIc9_FEIc10_b,FEIc9_FEIc10_FEIc11_b,FEIc10_FEIc11_FEIc12_b,FEIc11_FEIc12_FEIc13_b,FEIc12_FEIc13_FEIc14_b,FEIc13_FEIc14_FEIc15_b,FEIc14_FEIc15_FEIc16_b
2008-11-20 00:00:00+00:00,-0.305,0.4375,-0.415,-0.2425,0.87,-0.545,-0.0925,0.0825,-0.05,0.0075,-0.0675,0.0975,-0.01,-0.005
2008-11-21 00:00:00+00:00,-0.295,0.41,-0.39,-0.255,0.8525,-0.5275,-0.11,0.1,-0.0475,0.0025,-0.045,0.0875,-0.0125,-0.0025
2008-11-24 00:00:00+00:00,-0.32,0.3275,-0.255,-0.3225,0.7775,-0.4625,-0.1075,0.1025,-0.0425,0.005,-0.0375,0.0825,-0.0325,0.03
2008-11-25 00:00:00+00:00,-0.265,0.29,-0.265,-0.3175,0.81,-0.49,-0.1075,0.1,-0.045,0.01,-0.035,0.06,-0.01,0.0175
2008-11-26 00:00:00+00:00,-0.2425,0.2975,-0.295,-0.3025,0.8425,-0.51,-0.1175,0.0925,-0.045,0.015,-0.04,0.0875,-0.02,0.0075
2008-11-27 00:00:00+00:00,-0.2725,0.3,-0.28,-0.31,0.84,-0.5125,-0.1125,0.1,-0.0475,0.0175,-0.035,0.075,-0.0225,0.0125
2008-11-28 00:00:00+00:00,-0.255,0.2875,-0.28,-0.31,0.8425,-0.515,-0.1175,0.0925,-0.04,0.015,-0.03,0.08,-0.02,-0.0025
2008-12-01 00:00:00+00:00,-0.255,0.29,-0.275,-0.3125,0.8575,-0.505,-0.11,0.0675,-0.04,0.0075,-0.03,0.0825,-0.025,0.0075
2008-12-02 00:00:00+00:00,-0.27,0.335,-0.325,-0.2875,0.8825,-0.5475,-0.105,0.0875,-0.035,0.005,-0.0375,0.0775,-0.03,0.01
2008-12-03 00:00:00+00:00,-0.31,0.4175,-0.43,-0.235,0.9325,-0.5875,-0.1175,0.0775,-0.0375,0.0125,-0.03,0.0725,-0.0125,0.0
2008-12-04 00:00:00+00:00,-0.315,0.3325,-0.29,-0.305,0.8325,-0.4925,-0.1025,0.085,-0.0425,0.01,-0.03,0.05,-0.015,0.0
2008-12-05 00:00:00+00:00,-0.31,0.325,-0.27,-0.315,0.8325,-0.495,-0.095,0.0675,-0.0375,0.01,-0.03,0.075,-0.0275,0.01
2008-12-08 00:00:00+00:00,-0.2475,0.2925,-0.225,-0.3375,0.7925,-0.4775,-0.0825,0.0675,-0.0375,0.015,-0.0325,0.0775,-0.0175,0.005
2008-12-09 00:00:00+00:00,-0.235,0.2725,-0.175,-0.3625,0.7575,-0.4525,-0.0625,0.0625,-0.0375,0.0175,-0.0375,0.075,-0.0325,0.02
2008-12-10 00:00:00+00:00,-0.31,0.36,-0.24,-0.33,0.785,-0.49,-0.065,0.065,-0.0275,0.025,-0.0325,0.0625,-0.0275,0.0125
2008-12-11 00:00:00+00:00,-0.2725,0.3525,-0.265,-0.3175,0.825,-0.515,-0.0625,0.0425,-0.01,0.005,-0.025,0.03,0.0075,0.0
2008-12-12 00:00:00+00:00,-0.3325,0.3775,-0.25,-0.325,0.7925,-0.4875,-0.0425,0.0275,-0.025,0.02,-0.0275,0.055,-0.0425,0.0325
2008-12-15 00:00:00+00:00,-0.3175,0.38,-0.265,-0.3175,0.825,-0.515,-0.065,0.0475,-0.025,0.02,-0.03,0.055,-0.02,0.015
2008-12-16 00:00:00+00:00,0.2875,-0.32,0.085,0.26,-0.2625,-0.0575,0.025,-0.0225,0.0225,-0.0325,0.0475,-0.02,0.035,-0.035
2008-12-17 00:00:00+00:00,0.2825,-0.33,0.09,0.2675,-0.26,-0.07,0.0425,-0.03,0.02,-0.0275,0.0325,-0.01,0.0125,-0.0375
2008-12-18 00:00:00+00:00,0.31,-0.36,0.105,0.275,-0.265,-0.0725,0.0325,-0.03,0.02,-0.0175,0.0425,-0.0275,0.03,-0.0575
2008-12-19 00:00:00+00:00,0.345,-0.39,0.12,0.2875,-0.295,-0.0825,0.045,-0.03,0.0325,-0.0175,0.0775,-0.0625,0.015,-0.0425
2008-12-22 00:00:00+00:00,0.4175,-0.475,0.1625,0.34,-0.3475,-0.075,0.0325,-0.015,0.02,-0.0175,0.055,-0.0425,0.04,-0.03
2008-12-23 00:00:00+00:00,0.4525,-0.505,0.1775,0.35,-0.37,-0.0625,0.025,-0.015,0.0225,-0.02,0.06,-0.0225,0.0,-0.0225
2008-12-24 00:00:00+00:00,0.4325,-0.515,0.1825,0.36,-0.38,-0.0725,0.035,-0.02,0.0225,-0.015,0.0425,-0.0175,0.01,-0.02
2008-12-29 00:00:00+00:00,0.4525,-0.545,0.1975,0.395,-0.385,-0.1025,0.025,-0.0175,0.0225,-0.015,0.0525,-0.0025,-0.025,0.005
2008-12-30 00:00:00+00:00,0.43,-0.515,0.1825,0.385,-0.38,-0.11,0.0325,-0.02,0.02,-0.005,0.06,-0.02,0.025,-0.0225
2008-12-31 00:00:00+00:00,0.4525,-0.55,0.2,0.4075,-0.4025,-0.1,0.025,-0.0225,0.0225,-0.01,0.0525,-0.01,0.035,-0.0675
2009-01-02 00:00:00+00:00,0.45,-0.545,0.1975,0.3925,-0.3775,-0.1025,0.0175,-0.0275,0.015,0.0025,0.05,-0.01,0.0225,0.0075
2009-01-05 00:00:00+00:00,0.445,-0.535,0.1925,0.405,-0.3875,-0.11,0.02,-0.0325,0.0175,-0.005,0.06,0.005,0.0125,-0.015
2009-01-06 00:00:00+00:00,0.01,-0.3125,0.1925,0.4175,-0.42,-0.1,0.025,-0.03,0.0225,-0.0125,0.0675,-0.015,0.0225,-0.0125
2009-01-07 00:00:00+00:00,0.075,-0.3975,0.235,0.4575,-0.4475,-0.105,0.0325,-0.0375,0.0175,-0.02,0.055,-0.005,0.015,0.0225
2009-01-08 00:00:00+00:00,0.1,-0.4225,0.2475,0.4725,-0.46,-0.1,0.025,-0.04,0.0175,-0.015,0.0625,-0.02,0.02,0.01
2009-01-09 00:00:00+00:00,0.0425,-0.4925,0.3225,0.5275,-0.5175,-0.1,0.025,-0.0425,0.02,-0.015,0.065,-0.02,0.035,-0.025
2009-01-12 00:00:00+00:00,0.1025,-0.5625,0.3575,0.55,-0.55,-0.0825,0.02,-0.04,0.015,-0.015,0.0725,-0.015,0.0125,-0.0075
2009-01-13 00:00:00+00:00,0.0975,-0.5575,0.355,0.535,-0.5225,-0.0825,0.02,-0.0425,0.01,-0.0125,0.0575,-0.01,0.01,-0.0125
2009-01-14 00:00:00+00:00,-0.0475,-0.4525,0.33,0.5075,-0.48,-0.0875,0.02,-0.06,0.0175,-0.0125,0.0625,-0.0225,0.0175,-0.02
2009-01-15 00:00:00+00:00,-0.0025,-0.3925,0.2775,0.4575,-0.4475,-0.07,0.0175,-0.0425,0.0125,-0.0175,0.0575,-0.02,0.0225,-0.01
2009-01-16 00:00:00+00:00,-0.015,-0.4775,0.3425,0.525,-0.5025,-0.095,0.02,-0.035,0.01,-0.015,0.0575,-0.015,0.0225,-0.0275
2009-01-19 00:00:00+00:00,-0.045,-0.47,0.3475,0.52,-0.5,-0.0975,0.0175,-0.0325,0.0125,-0.0075,0.0525,-0.01,0.01,-0.0075
2009-01-20 00:00:00+00:00,-0.165,-0.3275,0.895,-0.56,0.065,-0.1275,0.01,-0.025,0.01,-0.01,0.055,-0.01,0.015,-0.03
2009-01-21 00:00:00+00:00,-0.1325,-0.3275,0.8975,-0.565,0.075,-0.1325,0.0125,-0.035,0.0125,-0.0075,0.05,-0.015,0.02,-0.01
2009-01-22 00:00:00+00:00,-0.145,-0.3075,0.895,-0.56,0.07,-0.1275,0.0175,-0.04,0.01,-0.0125,0.045,-0.0075,0.02,-0.0075
2009-01-23 00:00:00+00:00,-0.1425,-0.31,0.88,-0.53,0.035,-0.105,0.0175,-0.0325,0.0075,-0.015,0.0275,-0.0075,0.0175,-0.0075
2009-01-26 00:00:00+00:00,-0.06,-0.36,0.79,-0.35,-0.1575,0.0075,0.01,-0.0325,0.005,-0.0125,0.035,-0.015,0.01,-0.0025
2009-01-27 00:00:00+00:00,-0.055,-0.425,0.8375,-0.37,-0.135,-0.0125,0.015,-0.035,0.01,-0.015,0.045,-0.0125,0.02,-0.0125
2009-01-28 00:00:00+00:00,-0.0175,-0.4675,0.88,-0.405,-0.1075,-0.025,0.015,-0.0275,0.005,-0.01,0.0425,-0.02,0.01,0.01
2009-01-29 00:00:00+00:00,-0.03,-0.46,0.895,-0.435,-0.0725,-0.0425,0.01,-0.0225,0.0125,-0.0175,0.035,-0.015,0.015,-0.0075
2009-01-30 00:00:00+00:00,-0.0325,-0.4575,0.915,-0.475,-0.0275,-0.06,0.0075,-0.03,0.005,-0.0175,0.035,-0.0075,0.02,-0.0075
2009-02-02 00:00:00+00:00,-0.0125,-0.475,0.9025,-0.45,-0.05,-0.0425,0.0075,-0.0425,0.0025,-0.0025,0.03,-0.01,0.005,0.0025
2009-02-03 00:00:00+00:00,-0.03,-0.465,0.915,-0.475,-0.025,-0.0575,0.005,-0.0375,0.005,-0.02,0.0475,-0.015,0.0125,-0.0075
2009-02-04 00:00:00+00:00,-0.0575,-0.4925,0.9775,-0.54,0.045,-0.0925,0.0025,-0.03,0.0025,-0.0225,0.05,-0.0225,0.015,-0.0125
2009-02-05 00:00:00+00:00,-0.0725,-0.525,1.0375,-0.6,0.0975,-0.12,0.01,-0.04,0.0025,-0.0225,0.045,-0.0125,0.0175,-0.02
2009-02-06 00:00:00+00:00,-0.13,-0.4925,1.055,-0.635,0.1325,-0.1425,0.0125,-0.0425,0.0,-0.02,0.045,-0.0125,0.02,-0.0175
2009-02-09 00:00:00+00:00,-0.0975,-0.5125,1.0275,-0.58,0.0825,-0.115,0.01,-0.04,-0.005,-0.015,0.0275,-0.0025,0.015,-0.005
2009-02-10 00:00:00+00:00,-0.0775,0.04,-0.095,0.0075,0.0375,-0.0875,0.005,-0.0325,-0.005,-0.0175,0.0325,0.0025,0.02,-0.005
2009-02-11 00:00:00+00:00,-0.08,-0.0375,-0.0025,-0.0675,0.11,-0.1225,0.015,-0.04,-0.0025,-0.0225,0.04,-0.0075,0.02,-0.015
2009-02-12 00:00:00+00:00,-0.085,-0.015,-0.015,-0.0675,0.11,-0.1125,0.015,-0.0425,-0.0075,-0.0175,0.04,-0.0175,0.0175,-0.0075
2009-02-13 00:00:00+00:00,-0.07,-0.04,-0.01,-0.0525,0.1,-0.1125,0.015,-0.04,-0.005,-0.02,0.0275,-0.015,0.015,-0.005
2009-02-16 00:00:00+00:00,-0.08,-0.035,0.0075,-0.0875,0.1375,-0.135,0.0275,-0.0525,-0.005,-0.0225,0.0425,-0.0225,0.015,-0.0125
2009-02-17 00:00:00+00:00,-0.0025,-0.0075,-0.0225,-0.0725,0.1525,-0.135,0.0225,-0.0525,-0.005,-0.0175,0.0275,-0.0225,0.0225,0.0025
2009-02-18 00:00:00+00:00,0.0125,-0.0425,0.0375,-0.1075,0.1125,-0.095,0.0225,-0.0525,-0.0075,-0.0125,0.025,-0.0125,0.005,0.0075
2009-02-19 00:00:00+00:00,0.04,-0.0775,0.0725,-0.125,0.0825,-0.08,0.035,-0.0525,-0.0025,-0.015,0.03,-0.02,0.015,-0.0025
2009-02-20 00:00:00+00:00,0.0125,-0.0225,0.0075,-0.0925,0.125,-0.1125,0.0225,-0.05,-0.005,-0.0175,0.03,-0.01,0.01,0.0025
2009-02-23 00:00:00+00:00,0.0225,-0.045,0.0375,-0.1075,0.1125,-0.1,0.03,-0.0575,-0.005,-0.015,0.025,-0.005,0.01,-0.0075
2009-02-24 00:00:00+00:00,-0.0075,-0.0025,-0.0075,-0.085,0.1275,-0.1225,0.0325,-0.05,-0.0025,-0.0175,0.035,-0.025,0.025,-0.015
2009-02-25 00:00:00+00:00,-0.0225,0.015,-0.0175,-0.08,0.135,-0.135,0.0375,-0.0475,-0.0075,-0.0125,0.0325,-0.025,0.02,0.0125
2009-02-26 00:00:00+00:00,-0.0125,0.03,-0.0475,-0.065,0.1425,-0.1525,0.0375,-0.0475,-0.0075,-0.01,0.025,-0.0075,0.015,-0.0075
2009-02-27 00:00:00+00:00,-0.04,0.045,-0.0525,-0.0625,0.145,-0.155,0.04,-0.045,-0.0075,-0.02,0.0375,-0.025,0.025,-0.0075
2009-03-02 00:00:00+00:00,-0.04,0.0725,-0.0975,-0.04,0.18,-0.1825,0.0375,-0.0475,-0.01,-0.0125,0.03,-0.02,0.02,-0.0075
2009-03-03 00:00:00+00:00,-0.0625,0.1225,-0.1575,-0.01,0.205,-0.215,0.0425,-0.0425,-0.01,-0.01,0.0175,-0.01,0.0075,0.0075
2009-03-04 00:00:00+00:00,-0.105,0.1575,-0.1775,0.0,0.215,-0.2225,0.0375,-0.055,0.005,-0.0175,0.0175,-0.0125,0.02,-0.0025
2009-03-05 00:00:00+00:00,-0.065,0.095,-0.1225,-0.0275,0.2025,-0.19,0.0325,-0.065,-0.0,-0.0175,0.0275,-0.0125,0.01,-0.01
2009-03-06 00:00:00+00:00,-0.0775,0.0925,-0.1025,-0.0375,0.185,-0.175,0.04,-0.0575,-0.005,-0.015,0.0225,-0.0175,0.01,-0.0075
2009-03-09 00:00:00+00:00,-0.04,0.05,-0.0575,-0.06,0.15,-0.1425,0.05,-0.0625,-0.005,-0.0175,0.025,-0.0175,0.0125,-0.0075
2009-03-10 00:00:00+00:00,-0.055,0.06,-0.0575,-0.06,0.15,-0.16,0.0625,-0.0575,-0.005,-0.015,0.025,-0.02,0.0125,-0.0075
2009-03-11 00:00:00+00:00,-0.06,0.075,-0.0775,-0.05,0.1525,-0.175,0.0725,-0.0525,-0.005,-0.02,0.0225,-0.015,0.015,-0.0125
2009-03-12 00:00:00+00:00,-0.055,0.0975,-0.1275,-0.025,0.18,-0.1975,0.0625,-0.055,-0.0025,-0.0125,0.02,-0.0175,0.0125,-0.0075
2009-03-13 00:00:00+00:00,-0.0625,0.1,-0.1225,-0.0275,0.1725,-0.1875,0.065,-0.065,-0.0,-0.015,0.0275,-0.025,0.01,-0.0025
2009-03-16 00:00:00+00:00,-0.015,-0.02,-0.0575,-0.0275,0.19,-0.21,0.0625,-0.06,-0.0025,-0.015,0.025,-0.01,0.0075,-0.0075
2009-03-17 00:00:00+00:00,-0.035,-0.03,-0.0275,0.09,-0.15,0.0625,-0.05,0.0,-0.0175,0.0325,-0.0125,0.005,-0.005,0.055
2009-03-18 00:00:00+00:00,0.0325,-0.115,0.025,0.155,-0.205,0.0625,-0.0575,-0.0025,-0.0175,0.03,-0.03,0.0275,-0.0025,0.0375
2009-03-19 00:00:00+00:00,-0.03,-0.06,-0.0025,0.1175,-0.1725,0.0625,-0.06,0.005,-0.02,0.035,-0.0125,0.0075,-0.0125,0.05
2009-03-20 00:00:00+00:00,0.0075,-0.1,0.0175,0.15,-0.19,0.0425,-0.0425,-0.015,-0.02,0.0375,-0.005,0.0,-0.0025,0.0375
2009-03-23 00:00:00+00:00,0.0,-0.08,0.0075,0.135,-0.185,0.0575,-0.055,-0.005,-0.0275,0.045,-0.015,0.0125,-0.005,0.0375
2009-03-24 00:00:00+00:00,-0.035,-0.055,-0.0025,0.125,-0.17,0.05,-0.0525,-0.0075,-0.0225,0.03,-0.0075,0.0125,-0.0125,0.045
2009-03-25 00:00:00+00:00,-0.0225,-0.05,-0.01,0.12,-0.165,0.04,-0.05,-0.005,-0.0225,0.04,-0.0075,0.0125,-0.0075,0.0375
2009-03-26 00:00:00+00:00,0.0,-0.085,0.0075,0.135,-0.1775,0.03,-0.045,-0.005,-0.02,0.0375,0.0,0.01,-0.0075,0.0475
2009-03-27 00:00:00+00:00,-0.0275,-0.1,0.035,0.17,-0.21,0.0375,-0.05,-0.015,-0.015,0.035,-0.0075,0.0125,-0.0025,0.04
2009-03-30 00:00:00+00:00,-0.025,-0.1125,0.0425,0.1925,-0.2175,0.03,-0.055,-0.01,-0.0225,0.04,-0.015,0.0175,-0.0125,0.045
2009-03-31 00:00:00+00:00,-0.0325,-0.13,0.06,0.2025,-0.2375,0.0475,-0.0575,-0.0125,-0.025,0.0325,-0.0125,0.015,-0.0025,0.04
2009-04-01 00:00:00+00:00,-0.0225,-0.1475,0.07,0.2125,-0.2525,0.06,-0.055,-0.0125,-0.035,0.0275,-0.0075,0.015,-0.0075,0.045
2009-04-02 00:00:00+00:00,-0.0475,-0.075,0.0175,0.15,-0.205,0.06,-0.0575,-0.005,-0.03,0.0425,-0.0125,0.0075,0.0025,0.0525
2009-04-03 00:00:00+00:00,-0.025,-0.06,0.0,0.1025,-0.1775,0.055,-0.0525,0.0025,-0.02,0.04,-0.0025,0.0225,-0.0075,0.05
2009-04-06 00:00:00+00:00,-0.0225,-0.1075,0.035,0.14,-0.215,0.045,-0.0375,0.005,-0.0275,0.0425,-0.005,0.0175,-0.005,0.0625
2009-04-07 00:00:00+00:00,-0.035,-0.12,0.0475,0.1575,-0.225,0.0425,-0.04,0.005,-0.02,0.03,-0.005,0.015,0.0025,0.055
2009-04-08 00:00:00+00:00,-0.045,-0.1225,0.0525,0.16,-0.225,0.05,-0.05,0.005,-0.0225,0.03,-0.0075,0.0125,0.01,0.0475
2009-04-09 00:00:00+00:00,-0.045,-0.1,0.0375,0.1625,-0.22,0.0425,-0.045,-0.0025,-0.0125,0.025,-0.01,0.0175,-0.0025,0.04
2009-04-14 00:00:00+00:00,-0.0375,-0.07,0.17,-0.1025,-0.0675,0.025,-0.045,0.0,-0.0225,0.0325,-0.0075,0.01,0.0025,0.035
2009-04-15 00:00:00+00:00,-0.05,-0.06,0.185,-0.1325,-0.035,0.0075,-0.0525,0.005,-0.0175,0.0325,-0.01,0.01,0.005,0.035
2009-04-16 00:00:00+00:00,-0.025,-0.08,0.1675,-0.0975,-0.0725,0.0275,-0.045,0.0075,-0.03,0.0375,-0.0175,0.02,0.0,0.0475
2009-04-17 00:00:00+00:00,-0.0125,-0.0925,0.1375,-0.0375,-0.145,0.0675,-0.045,0.0075,-0.0225,0.0275,-0.01,0.02,0.0025,0.0375
2009-04-20 00:00:00+00:00,0.005,-0.1075,0.14,-0.0425,-0.1125,0.0475,-0.045,0.0,-0.025,0.0325,-0.01,0.015,-0.0025,0.06
2009-04-21 00:00:00+00:00,0.0,-0.11,0.135,-0.0325,-0.1325,0.0575,-0.0425,0.0025,-0.0175,0.0275,-0.015,0.0175,0.005,0.0375
2009-04-22 00:00:00+00:00,0.015,-0.1175,0.1275,-0.0175,-0.1425,0.055,-0.0425,0.0025,-0.02,0.0375,-0.0175,0.015,-0.0,0.0475
2009-04-23 00:00:00+00:00,-0.005,-0.1025,0.14,-0.0425,-0.1175,0.0475,-0.0475,-0.0,-0.02,0.035,-0.0125,0.02,-0.0075,0.06
2009-04-24 00:00:00+00:00,-0.02,-0.09,0.16,-0.0825,-0.0725,0.025,-0.0475,-0.0,-0.02,0.0325,-0.0125,0.015,0.0,0.05
2009-04-26 00:00:00+00:00,-0.035,-0.0825,0.16,-0.0825,-0.0725,0.025,-0.0475,-0.0,-0.02,0.0325,-0.0125,0.015,0.0,0.05
2009-04-27 00:00:00+00:00,-0.0325,-0.0825,0.1725,-0.1075,-0.0375,0.01,-0.0575,0.0,-0.02,0.0325,-0.0175,0.015,0.0025,0.04
2009-04-28 00:00:00+00:00,-0.0225,0.05,-0.0975,0.0275,-0.0275,-0.0075,-0.0425,0.005,-0.0325,0.0275,-0.0125,0.0175,0.0025,0.045
2009-04-29 00:00:00+00:00,-0.0275,0.06,-0.085,0.0025,-0.0075,0.0025,-0.055,0.0,-0.0325,0.025,-0.0075,0.015,-0.01,0.055
2009-04-30 00:00:00+00:00,-0.04,0.0675,-0.0775,-0.0125,0.01,-0.0025,-0.0575,-0.005,-0.025,0.0225,-0.015,0.0125,-0.0025,0.0475
2009-05-01 00:00:00+00:00,-0.0325,0.065,-0.08,-0.0075,0.0,0.005,-0.06,0.0,-0.0275,0.025,-0.0175,0.01,0.0025,0.0425
2009-05-04 00:00:00+00:00,-0.0375,0.0675,-0.0875,0.0075,-0.025,0.0125,-0.0475,-0.005,-0.03,0.0275,-0.015,0.01,0.0025,0.0375
2009-05-05 00:00:00+00:00,-0.04,0.0725,-0.0775,-0.0125,-0.0025,0.0025,-0.0575,-0.0025,-0.0225,0.0225,-0.015,0.015,0.0025,0.045
2009-05-06 00:00:00+00:00,-0.065,0.0875,-0.0575,-0.0525,0.0475,-0.03,-0.05,0.0,-0.03,0.025,-0.015,0.015,-0.0025,0.045
2009-05-07 00:00:00+00:00,-0.11,0.115,-0.0175,-0.1325,0.12,-0.0725,-0.0575,-0.0,-0.03,0.0275,-0.015,0.02,0.0025,0.035
2009-05-08 00:00:00+00:00,-0.1175,0.12,0.0,-0.1675,0.1625,-0.095,-0.0575,-0.005,-0.03,0.0225,-0.01,0.0175,0.005,0.0475
2009-05-11 00:00:00+00:00,-0.0975,0.11,-0.0175,-0.1325,0.1325,-0.075,-0.0575,-0.0125,-0.03,0.0275,-0.01,0.0175,0.005,0.0425
2009-05-12 00:00:00+00:00,-0.095,0.105,-0.03,-0.1075,0.1025,-0.0625,-0.0525,-0.0025,-0.035,0.03,-0.0075,0.015,0.005,0.0425
2009-05-13 00:00:00+00:00,-0.0975,0.11,-0.0125,-0.1425,0.15,-0.085,-0.0525,-0.005,-0.035,0.03,-0.015,0.015,0.0,0.0375
2009-05-14 00:00:00+00:00,-0.1175,0.1175,0.0,-0.1675,0.1725,-0.09,-0.06,-0.005,-0.035,0.03,-0.015,0.02,-0.0075,0.0475
2009-05-15 00:00:00+00:00,-0.135,0.1275,0.015,-0.1975,0.2025,-0.1125,-0.05,-0.01,-0.0375,0.025,-0.0125,0.0125,0.005,0.04
2009-05-18 00:00:00+00:00,-0.1625,0.1425,0.03,-0.2275,0.2425,-0.1375,-0.055,-0.005,-0.04,0.025,-0.015,0.02,0.005,0.0375
2009-05-19 00:00:00+00:00,-0.0975,0.185,-0.0725,-0.18,0.2175,-0.11,-0.0525,-0.0125,-0.04,0.035,-0.0175,0.0175,0.005,0.0425
2009-05-20 00:00:00+00:00,-0.0875,0.1575,-0.0475,-0.1925,0.205,-0.095,-0.0625,-0.0075,-0.035,0.0325,-0.0125,0.0175,0.0,0.0425
2009-05-21 00:00:00+00:00,-0.0825,0.145,-0.0325,-0.2,0.22,-0.1225,-0.0425,-0.02,-0.0325,0.0325,-0.0175,0.02,0.005,0.055
2009-05-22 00:00:00+00:00,-0.1,0.125,0.0075,-0.22,0.185,-0.07,-0.0625,-0.015,-0.0325,0.0275,-0.015,0.02,0.0,0.0425
2009-05-25 00:00:00+00:00,-0.1025,0.12,0.0175,-0.225,0.1725,-0.065,-0.065,-0.0075,-0.0375,0.0325,-0.01,0.02,-0.0,0.0425
2009-05-26 00:00:00+00:00,-0.065,0.1075,0.0125,-0.2225,0.175,-0.07,-0.0675,-0.01,-0.0325,0.035,-0.015,0.025,-0.0025,0.0525
2009-05-27 00:00:00+00:00,-0.065,0.11,0.0075,-0.22,0.17,-0.0675,-0.065,-0.01,-0.035,0.0425,-0.0175,0.015,0.01,0.045
2009-05-28 00:00:00+00:00,-0.0725,0.1275,-0.0175,-0.2075,0.1975,-0.0925,-0.07,-0.0125,-0.025,0.03,-0.0125,0.0125,0.0075,0.04
2009-05-29 00:00:00+00:00,-0.0775,0.1575,-0.0625,-0.185,0.2225,-0.1125,-0.07,-0.0125,-0.03,0.03,-0.015,0.01,0.01,0.045
2009-06-01 00:00:00+00:00,-0.085,0.1425,-0.0325,-0.2,0.1925,-0.09,-0.065,-0.0125,-0.0325,0.035,-0.02,0.0175,-0.005,0.05
2009-06-02 00:00:00+00:00,-0.0975,0.1825,-0.0875,-0.1725,0.2325,-0.125,-0.07,-0.015,-0.0275,0.03,-0.0175,0.0125,-0.0025,0.045
2009-06-03 00:00:00+00:00,-0.09,0.15,-0.0425,-0.195,0.2175,-0.105,-0.0625,-0.015,-0.0325,0.025,-0.0175,0.01,0.0025,0.045
2009-06-04 00:00:00+00:00,-0.035,0.0375,0.0925,-0.2625,0.1275,-0.0275,-0.0625,-0.0075,-0.0225,0.03,-0.0225,0.0125,0.0,0.0425
2009-06-05 00:00:00+00:00,-0.0,-0.0025,0.1275,-0.28,0.07,0.0075,-0.05,-0.0075,-0.0225,0.03,-0.015,0.015,0.0075,0.05
2009-06-07 00:00:00+00:00,-0.0,-0.0175,0.1575,-0.295,0.07,0.0075,-0.05,-0.0075,-0.0225,0.03,-0.015,0.015,0.0075,0.05
2009-06-08 00:00:00+00:00,0.0125,-0.0225,0.1525,-0.2925,0.0475,-0.0025,-0.0375,-0.0025,0.0,0.0375,-0.0075,0.015,0.0025,0.065
2009-06-09 00:00:00+00:00,-0.01,0.005,0.1225,-0.2775,0.095,-0.035,-0.0475,-0.0025,-0.0075,0.04,-0.0125,0.0175,0.0025,0.0475
2009-06-10 00:00:00+00:00,-0.01,0.0225,0.0975,-0.265,0.1,-0.045,-0.055,0.0025,-0.0075,0.045,-0.0075,0.0175,-0.0025,0.055
2009-06-11 00:00:00+00:00,-0.0175,0.03,0.0925,-0.2625,0.105,-0.05,-0.0575,-0.0025,-0.0025,0.05,-0.0075,0.0125,0.005,0.0475
2009-06-12 00:00:00+00:00,-0.035,0.065,0.0475,-0.24,0.1225,-0.0775,-0.04,-0.01,0.0025,0.0375,0.0,0.02,-0.0025,0.04
2009-06-15 00:00:00+00:00,-0.065,0.095,0.0175,-0.225,0.16,-0.105,-0.055,-0.0025,-0.005,0.045,-0.0075,0.025,-0.0025,0.0425
2009-06-16 00:00:00+00:00,0.0,-0.01,0.075,-0.2125,0.0425,-0.045,-0.005,-0.01,0.045,-0.0075,0.02,0.0,0.04,-0.005
2009-06-17 00:00:00+00:00,-0.01,-0.0075,0.0775,-0.2075,0.0425,-0.045,-0.0075,-0.005,0.035,-0.005,0.0175,0.005,0.03,0.005
2009-06-18 00:00:00+00:00,-0.01,-0.0075,0.0775,-0.1975,0.0375,-0.065,-0.0025,-0.0125,0.0425,0.0,0.015,0.01,0.035,-0.005
2009-06-19 00:00:00+00:00,0.005,-0.035,0.095,-0.165,0.0225,-0.075,-0.005,-0.015,0.035,-0.005,0.0275,0.0025,0.0375,-0.0075
2009-06-22 00:00:00+00:00,0.0175,-0.045,0.1,-0.165,0.02,-0.07,-0.0075,-0.01,0.03,0.0,0.02,0.0075,0.04,-0.0175
2009-06-23 00:00:00+00:00,0.0,-0.04,0.1025,-0.1675,0.02,-0.07,-0.01,-0.0125,0.035,-0.0025,0.03,0.005,0.035,0.0
2009-06-24 00:00:00+00:00,0.02,-0.0775,0.13,-0.135,-0.005,-0.075,-0.015,-0.02,0.045,-0.0025,0.025,0.0075,0.035,-0.005
2009-06-25 00:00:00+00:00,0.0225,-0.0975,0.1475,-0.11,-0.0175,-0.0775,-0.0175,-0.02,0.035,-0.0025,0.0275,0.0025,0.0375,0.0
2009-06-26 00:00:00+00:00,-0.0025,-0.075,0.1425,-0.1175,-0.0125,-0.08,-0.0175,-0.0225,0.0375,0.0025,0.0225,0.01,0.04,-0.0075
2009-06-28 00:00:00+00:00,-0.0025,-0.075,0.1425,-0.1175,-0.01,-0.085,-0.015,-0.0225,0.0375,0.0025,0.0225,0.01,0.04,-0.0075
2009-06-29 00:00:00+00:00,-0.0075,-0.07,0.14,-0.135,0.005,-0.08,-0.02,-0.0175,0.04,0.005,0.0275,0.005,0.04,-0.01
